price,gameName,gameNumber,gameURL,gamePhoto,topprize,overallodds,topprizestarting,topprizeremain,topprizeavail,startDate,endDate,lastdatetoclaim,extrachances,secondChance,dateexported
2.0,Jefferson,639,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,50000.0,0,5,4,Available,,,,,,2026-01-02
2.0,Classic Cashword,638,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,30000.0,0,12,3,Available,,,,,,2026-01-02
5.0,20X Wild Time,617,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,300000.0,0,3,0,Claimed,,,,,,2026-01-02
20.0,Ace of Spades,600,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,2000000.0,0,3,2,Available,,,,,,2026-01-02
10.0,"$1,000,000 Deluxe Cash",629,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,1000000.0,0,3,2,Available,,,,,,2026-01-02
20.0,Diamonds & Gold,480,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,2000000.0,0,3,1,Available,,,,,,2026-01-02
10.0,Gold Multiplier,628,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,1000000.0,0,3,2,Available,,,,,,2026-01-02
5.0,Golden 9's,609,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,500000.0,0,3,3,Available,,,,,,2026-01-02
2.0,"$50,000 Gold Rush",633,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,50000.0,0,3,2,Available,,,,,,2026-01-02
2.0,Blackjack Doubler,621,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,50000.0,0,5,1,Available,,,,,,2026-01-02
5.0,Winning Streak,626,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,500000.0,0,3,3,Available,,,,,,2026-01-02
20.0,Major Cashword,606,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,1000000.0,0,3,0,Claimed,,,,,,2026-01-02
10.0,"$1,000,000 Cash Multiplier",637,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,1000000.0,0,3,2,Available,,,,,,2026-01-02
5.0,"$500,000 Cash Multiplier",636,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,500000.0,0,3,2,Available,,,,,,2026-01-02
2.0,"$50,000 Cash Multiplier",635,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,50000.0,0,4,2,Available,,,,,,2026-01-02
1.0,"$5,000 Cash Multiplier",634,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,5000.0,0,5,3,Available,,,,,,2026-01-02
5.0,Top Secret Cashword,493,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,300000.0,0,3,0,Claimed,,,,,,2026-01-02
30.0,"$4,000,000 Winner",632,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,4000000.0,0,3,2,Available,,,,,,2026-01-02
20.0,"$2,000,000 Cash Multiplier",608,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,2000000.0,0,3,2,Available,,,,,,2026-01-02
5.0,"$500,000 Winter Ice",615,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,500000.0,0,2,1,Available,,,,,,2026-01-02
50.0,500X Money Maker,630,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,6000000.0,0,3,1,Available,,,,,,2026-01-02
1.0,HIT $50,604,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,500.0,0,4,1,Available,,,,,,2026-01-02
20.0,"Win $100, $200 or $500",491,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,500.0,0,28314,4335,Available,,,,,,2026-01-02
2.0,Sapphire Blue Wild Time,434,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,30000.0,0,6,3,Available,,,,,,2026-01-02
30.0,Colossal Cashword,494,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,2000000.0,0,3,0,Claimed,,,,,,2026-01-02
20.0,Supreme,482,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,2000000.0,0,3,2,Available,,,,,,2026-01-02
30.0,World Class Millions,602,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,4000000.0,0,3,2,Available,,,,,,2026-01-02
20.0,"$2,000 Large",477,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,2000000.0,0,3,2,Available,,,,,,2026-01-02
10.0,"$1,000 Large",476,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,1000000.0,0,3,2,Available,,,,,,2026-01-02
5.0,$500 Large,475,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,500000.0,0,3,2,Available,,,,,,2026-01-02
2.0,$50 Large,474,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,50000.0,0,5,3,Available,,,,,,2026-01-02
20.0,Money,446,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,2000000.0,0,3,2,Available,,,,,,2026-01-02
30.0,Millionaires Club,465,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,4000000.0,0,3,1,Available,,,,,,2026-01-02
20.0,Scorching Hot 7's,459,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,2000000.0,0,3,2,Available,,,,,,2026-01-02
5.0,Power Shot Multiplier,467,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,500000.0,0,3,3,Available,,,,,,2026-01-02
10.0,Sizzling Hot 7's,463,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,1000000.0,0,3,2,Available,,,,,,2026-01-02
5.0,Blazing Hot 7's,462,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,500000.0,0,3,2,Available,,,,,,2026-01-02
2.0,Burning Hot 7's,461,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,50000.0,0,5,3,Available,,,,,,2026-01-02
1.0,Hot 7's,460,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,5000.0,0,5,0,Claimed,,,,,,2026-01-02
50.0,"$6,000,000 Jackpot",464,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,6000000.0,0,3,2,Available,,,,,,2026-01-02
