,gameNumber,gameName,prizeamount,Winning Tickets At Start,Winning Tickets Unclaimed,Prize Probability,Percent Tix Remaining,Starting Expected Value,Expected Value,dateexported
8,1475,MONOPOLY 100X,30,103313.0,55395.0,0.03320350430485726,0.5361861527590913,0.3328914671932113,0.33203504304857256,2025-08-08 08:00:46.717000
9,1475,MONOPOLY 100X,25,206626.0,111526.0,0.06684816357258798,0.5397481439896238,0.3328914671932113,0.3342408178629399,2025-08-08 08:00:46.717000
10,1475,MONOPOLY 100X,20,439066.0,236231.0,0.14159575819912873,0.5380307288653642,0.0,0.0,2025-08-08 08:00:46.717000
11,1475,MONOPOLY 100X,0,2079245.77,1117738.2999999998,0.6699671171721966,0.5375691109377607,-13.399343258458828,-13.399342343443932,2025-08-08 08:00:46.717000
12,1475,MONOPOLY 100X,Total,3103504.77,1668348.2999999998,1.000000179818599,0.5375691109377608,,,2025-08-08 08:00:46.717000
0,1476,Money Maker,100000,7.0,3.0,4.052099189985372e-06,0.42857142857142855,0.3393952148247139,0.40516939800663737,2025-08-08 08:00:46.940000
1,1476,Money Maker,10000,10.0,2.0,2.701399459990248e-06,0.2,0.04844138979753535,0.026986980605302576,2025-08-08 08:00:46.940000
2,1476,Money Maker,1000,69.0,28.0,3.781959243986347e-05,0.4057971014492754,0.0331234368075039,0.03744139651546483,2025-08-08 08:00:46.940000
3,1476,Money Maker,500,846.0,285.0,0.00038494942304861035,0.33687943262411346,0.201009947213917,0.18862521729381906,2025-08-08 08:00:46.940000
4,1476,Money Maker,250,2762.0,947.0,0.0012791126443053825,0.3428674873280232,0.3214297144043067,0.3069870346332918,2025-08-08 08:00:46.940000
5,1476,Money Maker,100,28929.0,9967.0,0.013462424208861401,0.34453316740986556,1.262487356263874,1.2116181787975262,2025-08-08 08:00:46.940000
6,1476,Money Maker,50,56020.0,19491.0,0.026326488437334962,0.3479293109603713,1.0865612238069793,1.0530595374933984,2025-08-08 08:00:46.940000
7,1476,Money Maker,25,111828.0,39498.0,0.053349937935347404,0.35320313338341025,0.8133789396814991,0.8002490690302111,2025-08-08 08:00:46.940000
8,1476,Money Maker,15,163440.0,58869.0,0.07951434240508296,0.3601872246696035,0.39625929672218113,0.39757171202541475,2025-08-08 08:00:46.940000
9,1476,Money Maker,10,223635.0,81838.0,0.11053856450334096,0.36594450779171417,0.0,0.0,2025-08-08 08:00:46.940000
10,1476,Money Maker,0,1474740.46,529429.2799999999,0.7150999855475128,0.3589982741776814,-7.150998746051711,-7.150999855475128,2025-08-08 08:00:46.940000
11,1476,Money Maker,Total,2062286.46,740357.2799999999,1.0000003781959244,0.3589982741776814,,,2025-08-08 08:00:46.940000
0,1478,Sunken Treasure Crossword,50000,24.0,12.0,2.90680563135455e-06,0.5,0.15178098646762478,0.14532574753957073,2025-08-08 08:00:47.140000
1,1478,Sunken Treasure Crossword,2500,134.0,67.0,1.6229664775062902e-05,0.5,0.042291676839118074,0.04049301361378194,2025-08-08 08:00:47.140000
2,1478,Sunken Treasure Crossword,500,654.0,320.0,7.751481683612133e-05,0.4892966360856269,0.04095081070537401,0.03836983433388006,2025-08-08 08:00:47.140000
3,1478,Sunken Treasure Crossword,100,9916.0,4973.0,0.0012046287003938479,0.5015127067365873,0.11916252031222448,0.11443972653741555,2025-08-08 08:00:47.140000
4,1478,Sunken Treasure Crossword,50,53018.0,26867.0,0.006508095574800224,0.5067524237051567,0.3017973425045204,0.29286430086601006,2025-08-08 08:00:47.140000
5,1478,Sunken Treasure Crossword,30,65860.0,33424.0,0.008096422618532871,0.5075007591861525,0.20827698954807497,0.20241056546332178,2025-08-08 08:00:47.140000
