,price,gameNumber,topprize,overallodds,topprizeavail,extrachances,secondChance,startDate,endDate,lastdatetoclaim,dateexported,gameName,Winning Tickets At Start,Winning Tickets Unclaimed,Photo,topprizestarting,topprizeremain,Total at start,Total remaining,Non-prize at start,Non-prize remaining,topprizeodds,Current Odds of Top Prize,Change in Current Odds of Top Prize,Current Odds of Any Prize,Change in Current Odds of Any Prize,Odds of Profit Prize,Starting Odds of Profit Prize,Change in Odds of Profit Prize,Probability of Winning Any Prize,Starting Probability of Winning Any Prize,Change in Probability of Any Prize,Probability of Winning Profit Prize,Starting Probability of Winning Profit Prize,Change in Probability of Profit Prize,StdDev of All Prizes,StdDev of Profit Prizes,Odds of Any Prize + 3 StdDevs,Odds of Profit Prize + 3 StdDevs,Max Tickets to Buy,Expected Value of Any Prize (as % of cost),Change in Expected Value of Any Prize,Expected Value of Profit Prize (as % of cost),Change in Expected Value of Profit Prize,Percent of Prizes Remaining,Percent of Profit Prizes Remaining,Ratio of Decline in Prizes to Decline in Losing Ticket,FAQ,About,Directory,Data Date,Days Since Start,Rank by Best Probability of Winning Any Prize,Rank by Best Probability of Winning Profit Prize,Rank by Least Expected Losses,Rank by Most Available Prizes,Rank by Best Change in Probabilities,Rank Average,Overall Rank,Rank by Cost,Stats Page
63,2,171,20000,4.23,,,2nd Chance,04/29/2024,,,2026-04-04,Double Match,443938,113451,https://www.mslottery.com/wp-content/uploads/2024/04/doublematch-thumb.jpg?x25431,2,1,1877857.7400000002,479897.73000000004,1433919.7400000002,366446.73000000004,938928.8700000001,938928.8700000001,0.0,4.23,-1.5211574350544797e-06,8.01,7.334003780541148,0.09285206971417122,0.23640697899757657,0.23640671254520446,-2.6645237211075923e-07,0.12476635611391611,0.13635117050978854,0.011584814395872431,0.03541861983903105,0.021395891715977628,9.410465052450977,15.57526219879195,10.0,0.33,-0.09014097376186082,0.3270847702736212,-0.09014097376186082,0.26,0.2616902062725561,0.9999996130872181,,,,2026-04-04,705,54.0,53.666666666666664,36.0,52.0,45.0,48.13333333333333,49.0,14.0,/mississippi-statistics-for-each-scratch-off-game
64,2,169,25000,4.49,Top Prize Claimed,,,05/07/2024,04/01/2026,06/30/2026,2026-04-04,Jumbo Bucks Classic,825592,85156,https://www.mslottery.com/wp-content/uploads/2024/04/jumbobucks-thumb24.jpg?x25431,3,0,3706908.08,382350.44,2881316.08,297194.44,1235636.0266666666,1235636.0266666666,0.0,4.49,-1.1507767587153757e-06,9.44,8.156156764035451,0.1577845591671012,0.222717405518504,0.22271715402702197,-2.5149148202840976e-07,0.10589773767490519,0.12260676553073344,0.016709027855828243,0.018447184641259887,0.011042131491483365,18.065771196962718,30.164918914076196,11.0,0.21,-0.25381701183688293,0.2081626781744475,-0.25381701183688293,0.06,0.052230795555877535,0.9999998701336028,,,,2026-04-04,697,60.666666666666664,60.666666666666664,2.0,39.666666666666664,37.0,40.0,29.0,7.0,/mississippi-statistics-for-each-scratch-off-game
65,5,168,100000, 4.31,,,2nd Chance,04/02/2024,,,2026-04-04,Fun 5s,320691,46924,https://www.mslottery.com/wp-content/uploads/2024/03/fun5s-thumb.jpg?x25431,2,1,1382178.21,202242.43999999997,1061487.21,155318.43999999997,691089.105,691089.105,0.0,4.31,-2.17560666280569e-06,7.99,7.574408154318282,0.05519680784112202,0.2320190662671453,0.23201859673645508,-4.6953069021693494e-07,0.12511743356968386,0.13202351650800404,0.006906082938320179,0.032478560617050976,0.01649601937780987,10.260936338871982,20.1907714635426,9.0,0.49,0.01611567360622303,0.48769790646848826,0.01611567360622303,0.16,0.15978191035472689,0.9999996531401049,,,,2026-04-04,732,57.666666666666664,58.0,84.0,49.333333333333336,55.166666666666664,60.833333333333336,80.0,25.0,/mississippi-statistics-for-each-scratch-off-game
66,3,167,30000,4.03,Top Prize Claimed,,,04/02/2024,,,2026-04-04,Bingo Mania,580859,52399,https://www.mslottery.com/wp-content/uploads/2024/03/bingo-thumb.jpg?x25431,2,0,2340861.77,211167.97,1760002.77,158768.97,1170430.885,1170430.885,0.0,4.03,-4.593499667651829e-06,7.31,6.747572199850685,0.08306821571034495,0.24814009764783324,0.2481390394389073,-1.0582089259303373e-06,0.13683482741148,0.14820145237158464,0.011366624960104627,0.03012698076267463,0.019018671602457293,11.061943645047755,17.516011381740867,8.0,0.31,-0.07147878434805342,0.3121242113272118,-0.07147878434805342,0.07,0.06840760572150735,0.9999995771511376,,,,2026-04-04,732,58.333333333333336,56.333333333333336,30.0,34.0,35.0,42.733333333333334,37.0,2.0,/mississippi-statistics-for-each-scratch-off-game
67,2,166,20000, 4.94,,,2nd Chance,04/02/2024,,,2026-04-04,Home Run Riches,348362,161830,https://www.mslottery.com/wp-content/uploads/2024/03/homerun-thumb.jpg?x25431,2,1,1720908.28,799440.2000000001,1372546.28,637610.2000000001,860454.14,860454.14,0.0,4.94,-2.501750601551906e-07,10.04,9.759753185842214,0.02909577719231303,0.2024292004403082,0.20242918273376612,-1.7706542093653965e-08,0.09956469528670069,0.10246160747698307,0.0028969121902823886,0.03547945740497732,0.02163423228027277,9.394562573119776,15.404698303463695,13.0,0.41,-0.02401388267848839,0.4107988091664165,-0.02401388267848839,0.44,0.43734859498890727,0.999999924113198,,,,2026-04-04,732,53.666666666666664,53.0,67.0,73.0,60.666666666666664,61.46666666666666,84.0,29.0,/mississippi-statistics-for-each-scratch-off-game
68,20,161,500000,4.66,Top Prize Claimed,,,02/06/2024,,,2026-04-04,200X Cash Blitz,580103,12361,https://www.mslottery.com/wp-content/uploads/2024/01/200xcashblitz-thumb.jpg?x25431,4,0,2703279.98,57602.26,2123176.98,45241.26,675819.995,675819.995,0.0,4.66,-4.513711788501987e-06,4.66,4.659998310644834,-4.15119072559563e-06,0.21459324329016355,0.21459235247268224,-8.908174813082592e-07,0.21459324329016355,0.21459235247268224,-8.908174813082592e-07,0.036150039129397425,0.036150039129397425,9.213955859970424,9.213955859970424,6.0,0.42,-0.010263812717022393,0.4180844415124475,-0.010263812717022393,0.01,0.01166808947200853,0.9999999096193978,,,,2026-04-04,788,52.333333333333336,33.666666666666664,70.0,23.333333333333332,41.0,44.06666666666667,40.0,2.0,/mississippi-statistics-for-each-scratch-off-game
69,5,160,100000,4.05,Top Prize Claimed,,,02/06/2024,,,2026-04-04,CA$HTASTIC,341680,20016,https://www.mslottery.com/wp-content/uploads/2024/01/cashtastic-thumb.jpg?x25431,2,0,1383804.0,81064.8,1042124.0,61048.8,691902.0,691902.0,0.0,4.05,-9.86864829109363e-06,8.67,6.804433342512096,0.2734804253110483,0.24691601697424256,0.24691358024691357,-2.4367273289971347e-06,0.1154026448238429,0.14696300921228728,0.03156036438844438,0.04330964399794834,0.02510469257112524,7.6935568876934015,13.258911518716275,11.0,0.25,-0.08347612633240604,0.25351574064936344,-0.08347612633240604,0.03,0.02348745823092871,0.9999993859096981,,,,2026-04-04,788,37.0,44.666666666666664,7.0,12.333333333333334,28.166666666666668,25.833333333333332,3.0,2.0,/mississippi-statistics-for-each-scratch-off-game
70,2,159,20000,4.69,,,2nd Chance,02/06/2024,04/01/2026,06/30/2026,2026-04-04,Triple Play,749524,336780,https://www.mslottery.com/wp-content/uploads/2024/01/tripleplay-thumb.jpg?x25431,2,1,3515267.5600000005,1579498.2000000002,2765743.5600000005,1242718.2000000002,1757633.7800000003,1757633.7800000003,0.0,4.69,-1.2662249320607803e-07,9.12,8.831352815266653,0.03290247117046039,0.21321964320309364,0.21321965017166547,6.968571830689996e-09,0.10962596977014216,0.11323293508003801,0.0036069653098958487,0.016142707168626647,0.009699499033274918,20.647893396837347,34.35921673271934,10.0,0.41,-0.020716173467088126,0.40837088745918004,-0.020716173467088126,0.45,0.44837409420289204,1.0000000266674878,,,,2026-04-04,788,62.0,61.666666666666664,65.0,77.33333333333333,63.333333333333336,65.86666666666666,93.0,32.0,/mississippi-statistics-for-each-scratch-off-game
71,1,162,3000,4.75,,,2nd Chance,01/23/2024,,,2026-04-04,3 Times Lucky,4045403,1770847,https://www.mslottery.com/wp-content/uploads/2024/01/3timeslucky-thumb.jpg?x25431,24,11,19215664.25,8411523.25,15170261.25,6640676.25,800652.6770833334,800652.6770833334,0.0,4.75,-2.9721132782948477e-08,9.27,9.039003020423255,0.02537467538969626,0.21052632204655447,0.2105263185284672,-3.5180872659523743e-09,0.10789389745471777,0.11063167007916042,0.00273777262444265,0.03619865289463831,0.024574405950588935,9.208397919431759,13.5640451324416,12.0,0.36,-0.06445420322961222,0.36496422823785896,-0.06445420322961222,0.41,0.4093675768691859,0.999999986989781,,,,2026-04-04,802,52.0,46.666666666666664,45.0,73.0,55.833333333333336,54.5,62.0,7.0,/mississippi-statistics-for-each-scratch-off-game
72,2,136,20000,4.32,Top Prize Claimed,,,12/29/2023,,,2026-04-04,Bankroll Doubler,373189,37709,https://www.mslottery.com/wp-content/uploads/2023/12/MS-0136-16508-Bankroll-Doubler-FRONT-C-V1-1-1024x1024.jpg?x25431,2,0,1612176.4800000002,162902.88,1238987.4800000002,125193.88,806088.2400000001,806088.2400000001,0.0,4.32,-5.401991665304956e-06,8.85,7.602487986833853,0.16346088113674948,0.2314827319492701,0.231481550401445,-1.1815478251075984e-06,0.1130557022013235,0.1315358869006858,0.0184801846993623,0.03810930427498459,0.02132126245667084,8.744741985019981,15.620585956839635,11.0,0.26,-0.18044906959567467,0.25641796908570796,-0.18044906959567467,0.07,0.059580572299609114,0.999999426265669,,,,2026-04-04,827,47.333333333333336,54.0,8.0,29.0,29.5,33.56666666666667,19.0,4.0,/mississippi-statistics-for-each-scratch-off-game
73,2,149,25000,4.66,,,2nd Chance,11/07/2023,04/01/2026,06/30/2026,2026-04-04,"$25,000 Bonus",753438,233000,https://www.mslottery.com/wp-content/uploads/2023/10/25kbonus-thumb.jpg?x25431,2,1,3511021.08,1085780.0,2757583.08,852780.0,1755510.54,1755510.54,0.0,4.66,0.0,9.2,8.73414380528772,0.052798251655345636,0.2145922746781116,0.21459227956768132,4.8895697213335865e-09,0.10875131242056402,0.11449319158159407,0.005741879161030056,0.01838412928708329,0.01144140902532168,18.130170367701453,29.126754351082035,10.0,0.39,-0.0296898943297539,0.3926716277698981,-0.0296898943297539,0.32,0.3214486679125163,1.0000000102010176,,,,2026-04-04,879,61.0,60.333333333333336,55.0,70.66666666666667,61.833333333333336,61.766666666666666,87.0,30.0,/mississippi-statistics-for-each-scratch-off-game
74,2,147,20000,4.90,,,2nd Chance,10/03/2023,04/01/2026,06/30/2026,2026-04-04,Easy as 1 2 3,804648,378156,https://www.mslottery.com/wp-content/uploads/2023/09/Thumbnail-Easyas123.jpg?x25431,2,1,3942775.2,1852964.4000000001,3138127.2,1474808.4000000001,1971387.6,1971387.6,0.0,4.9,-2.1587031028937703e-07,9.81,9.61235122312752,0.020460495262470384,0.2040816767082361,0.20408164300524376,-3.370299234140006e-08,0.10194693474886722,0.1040328195243198,0.0020858847754525733,0.01710114514956102,0.010420142185122853,19.490867412381323,31.98391055825268,11.0,0.42,-0.014655756688817597,0.4185380827690122,-0.014655756688817597,0.47,0.4718649589638594,0.9999998535718785,,,,2026-04-04,914,61.666666666666664,61.333333333333336,71.0,72.0,61.0,65.4,92.0,31.0,/mississippi-statistics-for-each-scratch-off-game
75,10,143,200000,3.94,,,2nd Chance,07/27/2023,,,2026-04-04,Gold 7s,311694,6566,https://www.mslottery.com/wp-content/uploads/2023/07/gold7s-thumb.jpg?x25431,2,1,1228074.3599999999,25870.04,916380.3599999999,19304.04,614037.1799999999,614037.1799999999,0.0,3.94,-1.5461901102950045e-06,7.04,5.864279711196852,0.19974271627893483,0.2538074990336297,0.25380718100049343,-3.1803313627065677e-07,0.1421337456513336,0.1705239260826302,0.028390180431296597,0.037263509753927,0.024153832144261474,8.933131394333445,13.748830834233397,8.0,1.09,0.14216450736695438,1.085427135678392,0.14216450736695438,0.06,0.05913061794022574,0.9999999730358504,,,,2026-04-04,982,50.333333333333336,48.0,93.0,43.666666666666664,67.5,60.5,79.0,11.0,/mississippi-statistics-for-each-scratch-off-game
76,2,141,20000,4.88,Top Prize Claimed,,,07/27/2023,04/01/2026,06/30/2026,2026-04-04,Bronze 7s,663630,78806,https://www.mslottery.com/wp-content/uploads/2023/07/bronze7s-thumb.jpg?x25431,3,0,3238514.4,384573.27999999997,2574884.4,305767.27999999997,1079504.8,1079504.8,0.0,4.88,-7.280797043587087e-07,10.97,9.537102806490562,0.15000801794334237,0.2049181819836546,0.2049180580970161,-1.2388663850337878e-07,0.09117644764453042,0.10485364583880137,0.013677198194270948,0.019291651338510036,0.011479723938973722,17.274843838598013,29.012677327765402,13.0,0.31,-0.13814081260978436,0.31397419995683523,-0.13814081260978436,0.08,0.07714177962733192,0.9999999185336916,,,,2026-04-04,982,60.333333333333336,60.0,33.0,46.666666666666664,49.166666666666664,49.83333333333333,50.0,15.0,/mississippi-statistics-for-each-scratch-off-game
77,2,132,20000,4.77,,,2nd Chance,06/06/2023,04/01/2026,06/30/2026,2026-04-04,CA$H CRAZE,726398,161202,https://www.mslottery.com/wp-content/uploads/2023/05/cashcraze.jpg?x25431,3,1,3464918.4599999995,768933.5399999999,2738520.4599999995,607731.5399999999,1154972.8199999998,1154972.8199999998,0.0,4.77,-7.022713561853578e-07,8.9,8.602635721272971,0.0349855236435826,0.2096437530968238,0.209643633702154,-1.1939466978971858e-07,0.1123140767791212,0.1162434435677843,0.003929366788663097,0.014503657015776198,0.008046127088419787,22.979433126563688,41.40793533864401,10.0,0.4,-0.029286309315057414,0.4024954059716516,-0.029286309315057414,0.22,0.22188285562040874,0.9999998375669914,,,,2026-04-04,1033,62.333333333333336,62.333333333333336,62.0,55.0,55.5,59.43333333333334,76.0,26.0,/mississippi-statistics-for-each-scratch-off-game
78,5,131,100000,4.97,,,2nd Chance,05/02/2023,04/01/2026,06/30/2026,2026-04-04,Cash in a Flash,553756,105628,https://www.mslottery.com/wp-content/uploads/2023/04/cashinaflash-thumb.jpg?x25431,2,1,2752167.32,524971.1599999999,2198411.32,419343.1599999999,1376083.66,1376083.66,0.0,4.97,-3.0477864721147276e-07,4.97,4.969999422128158,-1.8850666874046868e-07,0.20120730478445475,0.20120726685553603,-3.792891872800297e-08,0.20120730478445475,0.20120726685553603,-3.792891872800297e-08,0.02107056190326062,0.02107056190326062,15.817490731890166,15.817490731890166,6.0,0.53,0.01806462916126181,0.5258271409277845,0.01806462916126181,0.24,0.23836528198291035,0.9999999555672007,,,,2026-04-04,1068,59.333333333333336,55.0,89.0,60.333333333333336,63.0,65.33333333333334,91.0,28.0,/mississippi-statistics-for-each-scratch-off-game
79,2,125,20000,4.73,,,2nd Chance,04/04/2023,,,2026-04-04,"$20,000 Jackpot",1099652,271252,https://www.mslottery.com/wp-content/uploads/2023/03/jackpotfamily-20k.jpg?x25431,2,1,5201353.960000001,1283021.9600000002,4101701.960000001,1011769.9600000002,2600676.9800000004,2600676.9800000004,0.0,4.73,-7.482334909516421e-07,9.73,9.121308146365928,0.0662024062399841,0.211416648675275,0.21141652950684178,-1.1916843320469717e-07,0.10282606442139294,0.10963339731027677,0.006807332888883827,0.01820781118621314,0.010982488399694264,18.305925645275753,30.34436752352359,11.0,0.38,-0.043640230362873525,0.3836001125468718,-0.043640230362873525,0.28,0.2766161198276649,0.9999998154326725,,,,2026-04-04,1096,61.333333333333336,61.0,49.0,59.0,52.166666666666664,56.5,70.0,25.0,/mississippi-statistics-for-each-scratch-off-game
80,5,65,100000,4.24,Top Prize Claimed,,,05/24/2021,,,2026-04-04,Elvis,465528,33576,https://www.mslottery.com/wp-content/uploads/2021/05/elvis.jpg?x25431,3,0,1973838.7200000002,142362.24000000002,1508310.7200000002,108786.24000000002,657946.2400000001,657946.2400000001,0.0,4.24,-1.6858402902176081e-06,14.6,9.759493295360151,0.49595198427175996,0.23584945420828593,0.2358491426348059,-3.115734800440695e-07,0.0684944015959315,0.10246433597894052,0.03396993438300902,0.049138997684858604,0.008983713655647098,6.782108266779062,36.9635281461418,17.0,0.22,-0.09720327062662444,0.21913853415939646,-0.09720327062662444,0.04,0.02965781733538771,0.9999998973121569,,,,2026-04-04,1776,32.666666666666664,62.0,4.0,30.333333333333332,38.333333333333336,33.46666666666667,18.0,11.0,/mississippi-statistics-for-each-scratch-off-game
81,20,58,500000,3.40,Top Prize Claimed,,,03/02/2021,04/01/2026,06/30/2026,2026-04-04,$100 Million Extravaganza,4428538,90724,https://www.mslottery.com/wp-content/uploads/2021/02/TwentyDollarTicket.jpg?x25431,5,0,15057029.2,308461.6,10628491.2,217737.59999999998,3011405.84,3011405.84,0.0,3.4,-1.9451367690404662e-06,6.75,5.150801507915874,0.31081774698139797,0.29411821915898606,0.2941176509655391,-5.68193446959242e-07,0.1481094854779048,0.19414454206072126,0.04603505658281645,0.021496707244184194,0.011990129207876205,15.503600948513299,27.78373880427938,7.0,0.31,-0.01291230451197454,0.31262623151711233,-0.01291230451197454,0.03,0.02574640538718363,0.9999999595958905,,,,2026-04-04,1859,58.666666666666664,59.333333333333336,31.0,29.333333333333332,45.833333333333336,44.833333333333336,42.5,3.0,/mississippi-statistics-for-each-scratch-off-game
82,1,193,5000, 4.88,,,2nd Chance,01/07/2025,01/06/2026,04/06/2026,2026-04-04,Moola,515618,69150,https://www.mslottery.com/wp-content/uploads/2024/12/moola-thumb.jpg?x25431,4,1,2516215.84,337452.0,2000597.8399999999,268302.0,629053.96,629053.96,0.0,4.88,0.0,10.47,9.528374407367576,0.09900651375334747,0.20491803278688525,0.20491810119564505,6.840875979574612e-08,0.09549506300155282,0.10494969626999283,0.00945463326844001,0.041634265781948426,0.02782524066842966,8.005298953183017,11.97507931203548,15.0,0.28,-0.2751898939843168,0.28487903464789066,-0.2751898939843168,0.11,0.10999913173992412,1.000000051705103,,,,2026-04-04,452,39.666666666666664,38.333333333333336,21.0,56.666666666666664,53.666666666666664,41.86666666666666,35.0,2.0,/mississippi-statistics-for-each-scratch-off-game
83,5,182,100000,4.31,Top Prize Claimed,,,08/30/2024,01/06/2026,04/06/2026,2026-04-04,Sapphire Blue,299159,17735,https://www.mslottery.com/wp-content/uploads/2024/08/sapphire-thumb.jpg?x25431,2,0,1289375.2899999998,76437.84999999999,990216.2899999998,58702.84999999999,644687.6449999999,644687.6449999999,0.0,4.31,-1.1120145320573765e-05,9.47,7.57600239729247,0.25023022897682123,0.23202114159373077,0.23201861366941348,-2.527924317291541e-06,0.10557714196004553,0.13199573436742607,0.026418592407380537,0.044683606935523826,0.025559819568010757,7.456720829650303,13.020261248597702,12.0,0.27,-0.08068126900131715,0.26581367662257804,-0.08068126900131715,0.03,0.0234581531832345,0.9999993133960915,,,,2026-04-04,582,35.333333333333336,43.333333333333336,13.0,10.0,27.833333333333332,25.9,4.0,3.0,/mississippi-statistics-for-each-scratch-off-game
84,5,180,100000,3.67,,,2nd Chance,08/06/2024,01/06/2026,04/06/2026,2026-04-04,Cruisin’ the Coast,274065,121283,https://www.mslottery.com/wp-content/uploads/2024/07/cruisinthumb.jpg?x25431,2,2,1005818.5499999999,445108.61,731753.5499999999,323825.61,502909.27499999997,502909.27499999997,0.0,3.67,-1.370452034143927e-06,5.89,5.794616829321688,0.015736436421047877,0.2724799374533821,0.27247971302959384,-2.2442378827536302e-07,0.1699003387941803,0.1725739646735294,0.0026736258793491063,0.041572091981288986,0.03400139669900352,8.017669588948316,9.802248131482646,7.0,0.47,0.019955974517663972,0.46650475839571526,0.019955974517663972,0.49,0.498584741568183,0.9999993461745608,,,,2026-04-04,606,40.0,34.0,80.0,58.333333333333336,56.666666666666664,53.8,60.0,21.0,/mississippi-statistics-for-each-scratch-off-game
85,5,177,75000,3.79,,,2nd Chance,07/02/2024,01/06/2026,04/06/2026,2026-04-04,Big Money Bingo,338594,29403,https://www.mslottery.com/wp-content/uploads/2024/06/bigmoneybingo-thumb.jpg?x25431,2,1,1283271.26,111437.37,944677.26,82034.37,641635.63,641635.63,0.0,3.79,-3.3202506484449794e-06,6.54,6.105726180563816,0.07095575034051531,0.26385311880255213,0.26385229620243894,-8.226001131927951e-07,0.15292945789997936,0.16378068233444065,0.010851224434461293,0.03484353569605918,0.022705867105058987,9.56346445438093,14.6678581149879,8.0,0.46,0.01672162639913933,0.46224324057539234,0.01672162639913933,0.08,0.08299003035613976,0.9999997035228657,,,,2026-04-04,641,56.0,51.333333333333336,79.0,41.0,53.5,56.16666666666667,68.0,22.0,/mississippi-statistics-for-each-scratch-off-game
86,10,174,200000,4.18,Top Prize Claimed,,,06/04/2024,01/06/2026,04/06/2026,2026-04-04,Extreme Payday,269364,7805,https://www.mslottery.com/wp-content/uploads/2024/05/extremepayday-thumb.jpg?x25431,2,0,1125941.52,32624.899999999998,856577.52,24819.899999999998,562970.76,562970.76,0.0,4.18,-2.7586291452121043e-05,8.93,7.184136646121257,0.2424394792071722,0.23924104953408534,0.23923456024782827,-6.489286257072013e-06,0.112034085335949,0.13919557063824836,0.027161485302299365,0.03801107605492828,0.01827643654917785,8.75953192401688,18.14786271937792,11.0,0.28,-0.038241359352308255,0.28429990191270227,-0.038241359352308255,0.02,0.014432194060631204,0.9999991905982837,,,,2026-04-04,669,47.666666666666664,57.333333333333336,20.0,5.0,28.0,31.6,13.0,3.0,/mississippi-statistics-for-each-scratch-off-game
87,5,146,50000,4.79,,,2nd Chance,09/01/2023,01/06/2026,04/06/2026,2026-04-04,Cruisin’ the Coast II,286324,175966,https://www.mslottery.com/wp-content/uploads/2023/08/cruisin-thumb.jpg?x25431,3,2,1371491.96,842877.14,1085167.96,666911.14,457163.98666666663,457163.98666666663,0.0,4.79,-1.6609775415423193e-07,4.79,4.789996647154971,5.338702665459853e-07,0.20876830189932813,0.2087684133545171,1.1145518896693574e-07,0.20876830189932813,0.2087684133545171,1.1145518896693574e-07,0.04404727348620342,0.04404727348620342,7.567301496155216,7.567301496155216,6.0,0.51,-0.00012668801365621024,0.5074607564330263,-0.00012668801365621024,0.63,0.6313963258084794,1.000000851257682,,,,2026-04-04,946,36.0,32.666666666666664,87.0,85.33333333333333,67.5,61.7,86.0,26.0,/mississippi-statistics-for-each-scratch-off-game
88,2,130,20000,4.35,,,2nd Chance,05/02/2023,01/06/2026,04/06/2026,2026-04-04,Aces High,397213,101541,https://www.mslottery.com/wp-content/uploads/2023/04/aceshigh-thumb.jpg?x25431,2,1,1727876.5499999998,441703.35,1330663.5499999998,340162.35,863938.2749999999,863938.2749999999,0.0,4.35,-7.923870170995005e-07,7.84,7.695935292493252,0.018532804336704102,0.2298852396293437,0.22988513064594912,-1.0898339458664807e-07,0.12757441085978588,0.1299387224546206,0.002364311594834717,0.03467930383693712,0.021888195348886738,9.610970984939913,15.224794329839737,9.0,0.39,-0.014972011201295354,0.3904331643661012,-0.014972011201295354,0.28,0.28106300636158693,0.9999998371902497,,,,2026-04-04,1068,56.333333333333336,52.666666666666664,53.0,60.0,50.833333333333336,54.56666666666666,63.0,22.0,/mississippi-statistics-for-each-scratch-off-game
89,5,124,77000,3.86,Top Prize Claimed,,,02/28/2023,01/06/2026,04/06/2026,2026-04-04,Ruby 7,355477,19266,https://www.mslottery.com/wp-content/uploads/2023/02/ruby7-website.jpg?x25431,2,0,1372141.22,74366.76,1016664.22,55100.759999999995,686070.61,686070.61,0.0,3.86,-1.0219619625738024e-05,7.76,6.290444732752337,0.23339150822375734,0.25907000510986206,0.2590673990500976,-2.606059764431734e-06,0.12888954629803942,0.15897127190281465,0.030081725604775233,0.043795731104866176,0.02323324719468451,7.608086281067443,14.325811974369111,9.0,0.28,-0.06396177414685744,0.27813785869886776,-0.06396177414685744,0.03,0.029210341616681602,0.9999994235699344,,,,2026-04-04,1131,36.333333333333336,50.0,15.0,15.666666666666666,29.833333333333332,29.366666666666667,8.0,6.0,/mississippi-statistics-for-each-scratch-off-game
90,10,116,10000,3.83,,,2nd Chance,12/06/2022,01/06/2026,04/06/2026,2026-04-04,"$10,000 Payout",314709,9409,https://www.mslottery.com/wp-content/uploads/2022/11/10kpayout-cover.jpg?x25431,50,3,1205335.47,36036.47,890626.47,26627.47,24106.7094,24106.7094,0.0,3.83,-1.3042342937582259e-05,7.57,6.2094821546323775,0.21945418967970537,0.2611000111000111,0.26109670755433134,-3.303545679733677e-06,0.13206238206238205,0.16104402510505378,0.02898164304267173,0.041805022653193226,0.02421984328669946,7.96677223862903,13.723132877535688,9.0,0.39,-0.012313680904660463,0.38522588522588525,-0.012313680904660463,0.02,0.021362084525851584,0.999999610067063,,,,2026-04-04,1215,39.333333333333336,47.333333333333336,50.0,17.0,40.0,38.733333333333334,27.0,5.0,/mississippi-statistics-for-each-scratch-off-game
91,5,115,50000,4.42,,,2nd Chance,12/06/2022,01/06/2026,04/06/2026,2026-04-04,Hit it Big!,385623,42407,https://www.mslottery.com/wp-content/uploads/2022/11/hititbig-cover.jpg?x25431,2,1,1704453.66,187438.94,1318830.66,145031.94,852226.83,852226.83,0.0,4.42,-5.014966473867772e-06,4.42,4.41999828848383,-4.6277474129597665e-06,0.2262454785048923,0.22624443149796444,-1.0470069278512018e-06,0.2262454785048923,0.22624443149796444,-1.0470069278512018e-06,0.053472918161564076,0.053472918161564076,6.232768906664738,6.232768906664738,6.0,0.47,0.00752705636260808,0.4748823611007372,0.00752705636260808,0.16,0.15725374097435135,0.9999994282062249,,,,2026-04-04,1215,32.0,31.666666666666668,82.0,43.0,44.0,46.53333333333334,46.0,18.0,/mississippi-statistics-for-each-scratch-off-game
92,2,109,15000,4.75,,,2nd Chance,10/04/2022,01/06/2026,04/06/2026,2026-04-04,Fast Money,604140,142189,https://www.mslottery.com/wp-content/uploads/2022/09/fastmoney-front-display.jpg?x25431,2,2,2869665.0,675397.75,2265525.0,533208.75,1434832.5,1434832.5,0.0,4.75,-1.1104567642025574e-06,9.67,9.045437352245862,0.06852054192544768,0.2105265495701047,0.21052631578947367,-2.3378063102041935e-07,0.10346359252410064,0.11055297395340571,0.007089381429305069,0.037942689599863653,0.022807325039527752,8.784636593920599,14.612131439897853,12.0,0.4,-0.030542882558743226,0.40162082449285386,-0.030542882558743226,0.31,0.31707280952958894,0.9999996582003655,,,,2026-04-04,1278,48.333333333333336,51.0,58.0,57.333333333333336,52.666666666666664,53.466666666666676,59.0,21.0,/mississippi-statistics-for-each-scratch-off-game
