,gameNumber,gameName,prizeamount,Winning Tickets At Start,Winning Tickets Unclaimed,Prize Probability,Percent Tix Remaining,Starting Expected Value,Expected Value,dateexported
10,2184,"$100,000 Jumbo Cash",0,3597825.0300000003,1170728.37,0.7518612208409571,0.3253989174676457,-3.7593052344863134,-3.7593061042047853,2025-07-23
11,2184,"$100,000 Jumbo Cash",Total,4785226.03,1557107.37,1.0000002376201507,0.3253989174676457,,,2025-07-23
0,2187,"$20,000 Bankroll",20000,200.0,107.0,6.596838819498775e-05,0.535,1.3078663776879829,1.3180483961358553,2025-07-23
1,2187,"$20,000 Bankroll",500,5351.0,2807.0,0.0017305912678815948,0.5245748458232106,0.8406478062472548,0.8306838085831655,2025-07-23
2,2187,"$20,000 Bankroll",200,6369.0,3328.0,0.002051801830961862,0.5225310095776416,0.37521625943670106,0.36932432957313516,2025-07-23
3,2187,"$20,000 Bankroll",100,95540.0,50576.0,0.031181469171492532,0.5293698974251623,2.5015726471333313,2.4945175337194025,2025-07-23
4,2187,"$20,000 Bankroll",75,51141.0,27191.0,0.016763985452429086,0.5316869048317397,0.9205975208142549,0.9220191998835997,2025-07-23
5,2187,"$20,000 Bankroll",50,152914.0,81107.0,0.0500046547787932,0.5304092496435905,1.5014345291124642,1.500139643363796,2025-07-23
6,2187,"$20,000 Bankroll",40,229272.0,121508.0,0.07491296180183712,0.5299731323493493,1.5007864872136099,1.4982592360367426,2025-07-23
7,2187,"$20,000 Bankroll",20,382282.0,203403.0,0.12540343985070182,0.5320757974479573,0.0,0.0,2025-07-23
8,2187,"$20,000 Bankroll",0,2132289.39,1131962.37,0.697885355572695,0.5308671399429512,-13.957705709118214,-13.957707111453901,2025-07-23
9,2187,"$20,000 Bankroll",Total,3055358.39,1621989.37,1.0000002281149873,0.5308671399429512,,,2025-07-23
0,2188,Crossword Ca$h Corners,100000,6.0,1.0,2.3247380020271715e-06,0.16666666666666666,0.08203953929213567,0.232462176512707,2025-07-23
1,2188,Crossword Ca$h Corners,5000,30.0,1.0,2.3247380020271715e-06,0.03333333333333333,0.020490399458183792,0.011612066320125722,2025-07-23
2,2188,Crossword Ca$h Corners,500,124.0,4.0,9.298952008108686e-06,0.03225806451612903,0.008393064522811619,0.0046029812440137995,2025-07-23
3,2188,Crossword Ca$h Corners,200,12178.0,497.0,0.0011553947870075042,0.0408112990638857,0.3247164264086996,0.22530198346646332,2025-07-23
4,2188,Crossword Ca$h Corners,100,28629.0,1395.0,0.003243009512827904,0.04872681546683433,0.37189767352948055,0.3080859037186509,2025-07-23
5,2188,Crossword Ca$h Corners,40,45782.0,2083.0,0.004842429258222598,0.04549823074570792,0.21910711631504814,0.16948502403779095,2025-07-23
6,2188,Crossword Ca$h Corners,25,91543.0,5232.0,0.012163029226606161,0.05715346886162787,0.2503507023824516,0.24326058453212324,2025-07-23
7,2188,Crossword Ca$h Corners,20,182713.0,9019.0,0.02096681204028306,0.04936156704777438,0.3747609966169304,0.3145021806042459,2025-07-23
8,2188,Crossword Ca$h Corners,10,731459.0,42114.0,0.0979040162173723,0.057575339150929855,0.500096332909031,0.4895200810868615,2025-07-23
9,2188,Crossword Ca$h Corners,5,731272.0,46925.0,0.10908833074512503,0.06416900961612095,0.0,0.0,2025-07-23
10,2188,Crossword Ca$h Corners,0,5489445.359999999,322885.70999999996,0.7506246803485246,0.05881936859282264,-3.7531173917341847,-3.7531234017426227,2025-07-23
11,2188,Crossword Ca$h Corners,Total,7313181.359999999,430156.70999999996,1.0000016505639813,0.05881936859282264,,,2025-07-23
0,2193,Dominion Dollars,1000000,3.0,2.0,1.1084434571908052e-06,0.6666666666666666,0.9432498699848257,1.1084102038870896,2025-07-23
1,2193,Dominion Dollars,10000,6.0,4.0,2.2168869143816104e-06,0.6666666666666666,0.01880896667649772,0.022102362536384656,2025-07-23
2,2193,Dominion Dollars,5000,12.0,7.0,3.879552100167818e-06,0.5833333333333334,0.018752369986397927,0.019281373937834054,2025-07-23
3,2193,Dominion Dollars,2000,150.0,91.0,5.0434177302181636e-05,0.6066666666666667,0.09291289958049276,0.09935532928529782,2025-07-23
4,2193,Dominion Dollars,500,15936.0,9015.0,0.004996308883287555,0.5657003012048193,2.355026006179101,2.348265175145151,2025-07-23
5,2193,Dominion Dollars,200,90162.0,51043.0,0.028289139692695135,0.566125418690801,4.819377952067635,4.809153747758173,2025-07-23
6,2193,Dominion Dollars,100,79542.0,45063.0,0.02497489375569463,0.56653088934148,1.7507054148568828,1.748242562898624,2025-07-23
7,2193,Dominion Dollars,75,137794.0,78200.0,0.04334013917616048,0.5675138249851227,1.9496710789027032,1.9503062629272216,2025-07-23
8,2193,Dominion Dollars,50,318072.0,180382.0,0.09997162384749592,0.5671105913126587,2.000202490380135,1.9994324769499183,2025-07-23
9,2193,Dominion Dollars,30,397669.0,225844.0,0.12516765207290012,0.5679195511845279,0.0,0.0,2025-07-23
10,2193,Dominion Dollars,0,2141052.7600000002,1214681.06,0.673202636765296,0.5673288779674911,-20.196083257504252,-20.19607910295888,2025-07-23
11,2193,Dominion Dollars,Total,3180398.7600000002,1804332.06,1.0000000332533037,0.5673288779674911,,,2025-07-23
0,2194,Livin Lucky with Luke Combs,200000,3.0,1.0,8.626177688908978e-07,0.3333333333333333,0.15336193093632866,0.1725192406893351,2025-07-23
1,2194,Livin Lucky with Luke Combs,50000,3.0,1.0,8.626177688908978e-07,0.3333333333333333,0.038337607125986904,0.043126575355700435,2025-07-23
2,2194,Livin Lucky with Luke Combs,2000,30.0,9.0,7.76355992001808e-06,0.3,0.015298235066775454,0.015488302040436072,2025-07-23
3,2194,Livin Lucky with Luke Combs,500,487.0,139.0,0.0001199038698758348,0.28542094455852157,0.061618530265200075,0.059352415588538224,2025-07-23
4,2194,Livin Lucky with Luke Combs,200,1609.0,462.0,0.0003985294092275948,0.28713486637663144,0.08019879270469728,0.07771323479938098,2025-07-23
5,2194,Livin Lucky with Luke Combs,100,4913.0,1364.0,0.0011766106367671846,0.27763077549358844,0.11930195060804413,0.11177801049288254,2025-07-23
6,2194,Livin Lucky with Luke Combs,50,31699.0,9016.0,0.007777361804320335,0.28442537619483266,0.36461560404640236,0.3499812811944151,2025-07-23
7,2194,Livin Lucky with Luke Combs,25,32592.0,9421.0,0.008126722000721148,0.28905866470299457,0.16661656718340706,0.16253444001442297,2025-07-23
8,2194,Livin Lucky with Luke Combs,20,146613.0,42303.0,0.03649131947739165,0.28853512307912665,0.5621353728935212,0.5473697921608747,2025-07-23
9,2194,Livin Lucky with Luke Combs,15,122108.0,35553.0,0.03066864953737809,0.2911602843384545,0.3121197807074047,0.3066864953737809,2025-07-23
10,2194,Livin Lucky with Luke Combs,10,244351.0,71848.0,0.061977361459273225,0.29403603832192216,0.31229231719312023,0.30988680729636614,2025-07-23
11,2194,Livin Lucky with Luke Combs,5,391207.0,118976.0,0.10263081167156346,0.30412543742826686,0.0,0.0,2025-07-23
12,2194,Livin Lucky with Luke Combs,0,2936601.15,870169.9299999999,0.7506240435725486,0.29631873228681394,-3.7531173508824667,-3.753120217862743,2025-07-23
13,2194,Livin Lucky with Luke Combs,Total,3912216.15,1159262.93,1.000000802234525,0.29631873228681394,,,2025-07-23
0,2195,Gold Bar 7s,250000,3.0,1.0,7.538010417530397e-07,0.3333333333333333,0.20809649848374825,0.18844272242784238,2025-07-23
1,2195,Gold Bar 7s,60000,3.0,2.0,1.5076020835060793e-06,0.6666666666666666,0.04993683324949021,0.0904410489895297,2025-07-23
2,2195,Gold Bar 7s,4000,60.0,32.0,2.412163333609727e-05,0.5333333333333333,0.06642705939838837,0.0962453170110281,2025-07-23
3,2195,Gold Bar 7s,2000,180.0,72.0,5.427367500621886e-05,0.4,0.09939086331037059,0.10800461326237554,2025-07-23
4,2195,Gold Bar 7s,400,2995.0,1093.0,0.0008239045386360724,0.3649415692821369,0.32410245083662304,0.3213227700680682,2025-07-23
5,2195,Gold Bar 7s,200,12032.0,4413.0,0.003326523997256164,0.3667719414893617,0.6343256973661976,0.6320395594786712,2025-07-23
6,2195,Gold Bar 7s,100,22546.0,8155.0,0.006147247495496039,0.36170495875099795,0.5630317598481446,0.5532522745946435,2025-07-23
7,2195,Gold Bar 7s,80,15002.0,5469.0,0.004122537897347374,0.36455139314758034,0.29138559798088376,0.2885776528143162,2025-07-23
8,2195,Gold Bar 7s,50,54003.0,19717.0,0.014862695140244684,0.3651093457770865,0.5993751860803955,0.5945078056097873,2025-07-23
9,2195,Gold Bar 7s,40,54016.0,19711.0,0.014858172333994165,0.3649103969194313,0.44963960406808856,0.44574517001982494,2025-07-23
10,2195,Gold Bar 7s,20,450320.0,165375.0,0.12465984727990895,0.36723885237164683,1.249516849970019,1.2465984727990895,2025-07-23
11,2195,Gold Bar 7s,10,360256.0,133537.0,0.10066032971257566,0.37067252176230236,0.0,0.0,2025-07-23
12,2195,Gold Bar 7s,0,2632537.36,969033.6699999999,0.7304585899397712,0.3680987342189134,-7.304582939899604,-7.304585899397712,2025-07-23
13,2195,Gold Bar 7s,Total,3603953.36,1326610.67,1.000000505046698,0.3680987342189134,,,2025-07-23
0,2196,Multiplier Mania,1000000,3.0,1.0,1.6628836064619657e-06,0.3333333333333333,1.0905038119323132,1.6628503487898365,2025-07-23
1,2196,Multiplier Mania,10000,6.0,2.0,3.3257672129239313e-06,0.3333333333333333,0.021766891423997452,0.03319115678498084,2025-07-23
2,2196,Multiplier Mania,5000,24.0,5.0,8.314418032309828e-06,0.20833333333333334,0.043446540798199325,0.04140580180090295,2025-07-23
3,2196,Multiplier Mania,2000,36.0,9.0,1.4965952458157691e-05,0.25,0.02591088878928755,0.029632585867152228,2025-07-23
4,2196,Multiplier Mania,500,3668.0,773.0,0.0012854090277950995,0.21074154852780808,0.640007677300382,0.6169963333416477,2025-07-23
5,2196,Multiplier Mania,400,3678.0,779.0,0.0012953863294338712,0.21179989124524198,0.5080540769845658,0.4922468051848711,2025-07-23
6,2196,Multiplier Mania,200,13872.0,3026.0,0.005031885793153908,0.2181372549019608,0.9076662860732244,0.9057394427677035,2025-07-23
7,2196,Multiplier Mania,100,88657.0,19274.0,0.03205041863094793,0.21739964131427864,2.578206136242274,2.5640334904758344,2025-07-23
8,2196,Multiplier Mania,50,114633.0,24920.0,0.04143905947303218,0.21738940793663256,1.2501022367771042,1.2431717841909655,2025-07-23
9,2196,Multiplier Mania,40,309768.0,67713.0,0.11259883764435909,0.21859262415743394,2.2520662734231274,2.251976752887182,2025-07-23
10,2196,Multiplier Mania,20,309510.0,67966.0,0.11301954719679395,0.2195922587315434,0.0,0.0,2025-07-23
11,2196,Multiplier Mania,0,1907112.2999999998,416897.67999999993,0.6932523176440264,0.21860153699391482,-13.865032186863747,-13.865046352880528,2025-07-23
12,2196,Multiplier Mania,Total,2750967.3,601365.6799999999,1.0000011307608523,0.21860153699391482,,,2025-07-23
0,2198,Bonanza Buck$,50000,40.0,12.0,1.6883882505061647e-05,0.3,0.816831602245347,0.8436876087779305,2025-07-23
1,2198,Bonanza Buck$,5000,80.0,28.0,3.939572584514384e-05,0.35,0.16248361269399136,0.1957967574503649,2025-07-23
2,2198,Bonanza Buck$,2000,80.0,28.0,3.939572584514384e-05,0.35,0.06440497324087786,0.07760957991493336,2025-07-23
3,2198,Bonanza Buck$,600,2042.0,594.0,0.0008357521840005515,0.2908912830558276,0.47565688168773723,0.47637874488031434,2025-07-23
4,2198,Bonanza Buck$,500,10240.0,2998.0,0.004218156645847902,0.2927734375,1.9668036498331027,1.9825336235485138,2025-07-23
5,2198,Bonanza Buck$,300,8139.0,2325.0,0.0032712522353556942,0.28566162919277555,0.8980448023225023,0.8832381035460375,2025-07-23
6,2198,Bonanza Buck$,200,30571.0,8894.0,0.012513770916668191,0.2909293120931602,2.123839811427469,2.1273410558335923,2025-07-23
7,2198,Bonanza Buck$,100,152952.0,44257.0,0.06226916566887611,0.28935221507401016,4.375386184642847,4.358841596821327,2025-07-23
8,2198,Bonanza Buck$,75,122344.0,35584.0,0.050066339588342806,0.29085202380173936,2.2498749497346973,2.2529852814754263,2025-07-23
9,2198,Bonanza Buck$,50,305816.0,88933.0,0.12512786023522063,0.29080558244172966,2.49950143358278,2.5025572047044125,2025-07-23
10,2198,Bonanza Buck$,0,1814712.48,527084.11,0.7416021819604157,0.2904504795161821,-22.248066379623182,-22.248065458812473,2025-07-23
11,2198,Bonanza Buck$,Total,2447016.48,710737.11,1.000000154768923,0.2904504795161821,,,2025-07-23
0,2199,Super Loteria,100000,3.0,1.0,8.012820512820512e-07,0.3333333333333333,0.06573457680154615,0.08012419871794871,2025-07-23
1,2199,Super Loteria,5000,10.0,2.0,1.6025641025641025e-06,0.2,0.010945354305172694,0.008004807692307691,2025-07-23
2,2199,Super Loteria,500,565.0,147.0,0.00011778846153846153,0.26017699115044246,0.06128412342941287,0.05830528846153846,2025-07-23
3,2199,Super Loteria,200,3805.0,1032.0,0.0008269230769230769,0.2712220762155059,0.16258617138299317,0.16124999999999998,2025-07-23
4,2199,Super Loteria,100,19038.0,5041.0,0.004039262820512821,0.264786217039605,0.3963138588564241,0.383729967948718,2025-07-23
5,2199,Super Loteria,50,56942.0,15127.0,0.012120993589743589,0.26565628183063467,0.5614868151758049,0.5454447115384615,2025-07-23
6,2199,Super Loteria,20,85544.0,22789.0,0.018260416666666668,0.2664009164874217,0.28117399059510295,0.27390625,2025-07-23
7,2199,Super Loteria,15,57020.0,15426.0,0.012360576923076924,0.2705366538056822,0.12494576626245185,0.12360576923076924,2025-07-23
8,2199,Super Loteria,10,456132.0,123878.0,0.09926121794871795,0.2715836643778555,0.4997523873800832,0.49630608974358975,2025-07-23
9,2199,Super Loteria,5,456160.0,127005.0,0.10176682692307693,0.27842204489652755,0.0,0.0,2025-07-23
10,2199,Super Loteria,0,3428361.38,937552.96,0.7512443589743589,0.27346970055998004,-3.7562192182453247,-3.7562217948717946,2025-07-23
11,2199,Super Loteria,Total,4563580.38,1248000.96,1.0000007692307693,0.27346970055998004,,,2025-07-23
0,2200,$60 Million Ca$h Blowout,500,5670.0,169.0,0.0005772883162310247,0.02980599647266314,0.32707253657272056,0.2828712749532021,2025-07-23
1,2200,$60 Million Ca$h Blowout,100,265358.0,8619.0,0.029441704127782256,0.032480648783907023,2.8115100148967924,2.649753371500403,2025-07-23
2,2200,$60 Million Ca$h Blowout,50,637469.0,22522.0,0.07693306188257477,0.03533034547562313,3.0018155392358725,3.077322475302991,2025-07-23
3,2200,$60 Million Ca$h Blowout,0,7585949.949999999,261438.5,0.8930496536270103,0.03446351501435888,-8.930482282187679,-8.930496536270102,2025-07-23
4,2200,$60 Million Ca$h Blowout,Total,8494446.95,292748.5,1.0000017079535983,0.03446351501435888,,,2025-07-23
0,2220,Funky Fortune,500000,3.0,0.0,0.0,0.0,0.41555860366192027,0.0,2025-07-23
1,2220,Funky Fortune,10000,4.0,1.0,2.2117826083109942e-06,0.25,0.011070702615605868,0.022095708257026832,2025-07-23
2,2220,Funky Fortune,2000,12.0,2.0,4.4235652166219885e-06,0.16666666666666666,0.006615825286803507,0.008802894781077757,2025-07-23
3,2220,Funky Fortune,600,1055.0,116.0,0.00025656678256407535,0.10995260663507109,0.17244641749459141,0.15137440171280445,2025-07-23
4,2220,Funky Fortune,500,901.0,109.0,0.00024108430430589838,0.12097669256381798,0.12231242486896483,0.1181313091098902,2025-07-23
5,2220,Funky Fortune,200,16253.0,1923.0,0.004253257955782042,0.11831661847043623,0.8555331488031535,0.808119011598588,2025-07-23
6,2220,Funky Fortune,100,45108.0,5316.0,0.011757836345781246,0.11785049215216813,1.124723544109796,1.0582052711203123,2025-07-23
7,2220,Funky Fortune,50,90307.0,10798.0,0.023882828604542116,0.1195699115240236,1.0007627038113305,0.9553131441816847,2025-07-23
8,2220,Funky Fortune,25,90307.0,11133.0,0.0246237757783263,0.1232794799960136,0.3752860139292489,0.3693566366748945,2025-07-23
9,2220,Funky Fortune,20,270921.0,33514.0,0.07412568233493466,0.12370395798037066,0.7505720278584977,0.7412568233493466,2025-07-23
10,2220,Funky Fortune,10,361228.0,46827.0,0.10357114419937893,0.1296328080879666,0.0,0.0,2025-07-23
11,2220,Funky Fortune,0,2733428.88,342385.68,0.7572826923587335,0.1252586751040693,-7.572817380227381,-7.572826923587335,2025-07-23
12,2220,Funky Fortune,Total,3609527.88,452124.68,1.0000015040121737,0.1252586751040693,,,2025-07-23
0,2234,5X The Money,20000,4.0,2.0,9.771985379155476e-07,0.5,0.011733706815457125,0.01954201636123512,2025-07-23
1,2234,5X The Money,500,285.0,82.0,4.006514005453745e-05,0.28771929824561404,0.020819144518424718,0.01995243974715965,2025-07-23
2,2234,5X The Money,100,4201.0,1173.0,0.0005731269424874687,0.27921923351582956,0.06039033438981482,0.056166440363771934,2025-07-23
3,2234,5X The Money,50,16266.0,4426.0,0.0021625403644071066,0.27210131562768963,0.11452773780991636,0.10380193749154112,2025-07-23
4,2234,5X The Money,25,17051.0,4813.0,0.002351628281493765,0.28227083455515806,0.05752629016574491,0.0540874504743566,2025-07-23
5,2234,5X The Money,20,68236.0,19285.0,0.009422636901850667,0.2826220763233484,0.18016679078747355,0.169607464233312,2025-07-23
6,2234,5X The Money,10,136472.0,39231.0,0.019168237920482424,0.2874655607010962,0.16014825847775427,0.1533459033638594,2025-07-23
7,2234,5X The Money,5,443572.0,130429.0,0.06372751405089348,0.2940424553398321,0.19519741222419545,0.19118254215268043,2025-07-23
8,2234,5X The Money,4,136472.0,40990.0,0.02002768403457915,0.30035465150360513,0.04003706461943857,0.0400553680691583,2025-07-23
9,2234,5X The Money,2,682360.0,211372.0,0.10327620467814257,0.30976610586787034,0.0,0.0,2025-07-23
10,2234,5X The Money,0,5312364.07,1594864.59,0.7792496727606396,0.3002174867883255,-1.5584989122499389,-1.5584993455212792,2025-07-23
11,2234,5X The Money,Total,6817283.07,2046667.59,1.0000002882735688,0.3002174867883255,,,2025-07-23
0,2236,BLACK DIAMOND BONUS CROSSWORD,300000,3.0,1.0,5.1889558264190495e-06,0.3333333333333333,0.3236252122512767,1.5566348583674507,2025-07-23
1,2236,BLACK DIAMOND BONUS CROSSWORD,10000,12.0,0.0,0.0,0.0,0.04310831521571058,0.0,2025-07-23
2,2236,BLACK DIAMOND BONUS CROSSWORD,600,280.0,16.0,8.302329322270479e-05,0.05714285714285714,0.05940518579942767,0.048983743001395824,2025-07-23
3,2236,BLACK DIAMOND BONUS CROSSWORD,500,440.0,32.0,0.00016604658644540958,0.07272727272727272,0.07752880180603272,0.08136282735825069,2025-07-23
4,2236,BLACK DIAMOND BONUS CROSSWORD,200,10494.0,629.0,0.0032638532148175823,0.059939012769201445,0.7169831946613006,0.6201321108153406,2025-07-23
5,2236,BLACK DIAMOND BONUS CROSSWORD,100,23224.0,1432.0,0.007430584743432079,0.061660351360661385,0.7516122466739209,0.6687526269088871,2025-07-23
6,2236,BLACK DIAMOND BONUS CROSSWORD,60,23165.0,1558.0,0.00808439317756088,0.06725663716814159,0.41650155237401393,0.404219658878044,2025-07-23
7,2236,BLACK DIAMOND BONUS CROSSWORD,40,104404.0,6836.0,0.03547170202940062,0.06547641852802574,1.1262964318771391,1.0641510608820186,2025-07-23
8,2236,BLACK DIAMOND BONUS CROSSWORD,20,278421.0,18806.0,0.09758350327163665,0.06754519235258835,1.0011895420982113,0.9758350327163665,2025-07-23
9,2236,BLACK DIAMOND BONUS CROSSWORD,10,313189.0,22917.0,0.11891530067404536,0.07317306801963032,0.0,0.0,2025-07-23
10,2236,BLACK DIAMOND BONUS CROSSWORD,0,2027270.08,140490.63,0.728999673095783,0.06930040125684685,-7.289973109444347,-7.28999673095783,2025-07-23
11,2236,BLACK DIAMOND BONUS CROSSWORD,Total,2780902.08,192717.63,1.0000032690421707,0.06930040125684685,,,2025-07-23
0,2241,Scorching Hot 7s,777777,3.0,1.0,2.1641695756712713e-06,0.3333333333333333,1.0819362664858834,1.6831763949696041,2025-07-23
1,2241,Scorching Hot 7s,30000,5.0,1.0,2.1641695756712713e-06,0.2,0.0694862423268362,0.064860162182868,2025-07-23
2,2241,Scorching Hot 7s,7000,12.0,3.0,6.4925087270138135e-06,0.25,0.038784313034478345,0.04525278582728628,2025-07-23
3,2241,Scorching Hot 7s,5000,18.0,5.0,1.0820847878356356e-05,0.2777777777777778,0.04148307800172684,0.05377961395543109,2025-07-23
4,2241,Scorching Hot 7s,3000,36.0,7.0,1.51491870296989e-05,0.19444444444444445,0.04957937290347232,0.044993085478205734,2025-07-23
5,2241,Scorching Hot 7s,1500,43.0,8.0,1.731335660537017e-05,0.18604651162790697,0.029310813329858635,0.02545063420989415,2025-07-23
6,2241,Scorching Hot 7s,700,299.0,70.0,0.00015149187029698898,0.23411371237458195,0.0928940869224898,0.10149955309898262,2025-07-23
7,2241,Scorching Hot 7s,500,8984.0,1865.0,0.004036176258626921,0.2075912733748887,1.9579864431112401,1.897002841554653,2025-07-23
8,2241,Scorching Hot 7s,300,8992.0,1895.0,0.0041011013458970595,0.21074288256227758,1.1258023261313714,1.107297363392206,2025-07-23
9,2241,Scorching Hot 7s,200,991.0,217.0,0.0004696247979206659,0.218970736629667,0.07812043540074805,0.07983621564651319,2025-07-23
10,2241,Scorching Hot 7s,150,54036.0,11529.0,0.024950711037914085,0.21335776149233845,3.006813685984321,2.9940853245496903,2025-07-23
11,2241,Scorching Hot 7s,100,87332.0,18582.0,0.04021459905512356,0.21277424082810426,2.834741915529584,2.8150219338586493,2025-07-23
12,2241,Scorching Hot 7s,70,55849.0,11991.0,0.025950557381874215,0.21470393382155456,1.035899138528255,1.0380222952749687,2025-07-23
13,2241,Scorching Hot 7s,50,242848.0,51962.0,0.1124545794910306,0.21396923178284358,2.252198195073409,2.249091589820612,2025-07-23
14,2241,Scorching Hot 7s,30,243009.0,52376.0,0.1133505456953585,0.21553111201642738,0.0,0.0,2025-07-23
15,2241,Scorching Hot 7s,0,1454085.9899999998,311559.83999999997,0.6742683267290092,0.21426507245283344,-20.228022315354856,-20.228049801870274,2025-07-23
16,2241,Scorching Hot 7s,Total,2156542.9899999998,462071.83999999997,1.0000018179024435,0.2142650724528334,,,2025-07-23
0,2255,SKEE-BALL,150000,3.0,1.0,1.6964132734160166e-06,0.3333333333333333,0.11384249441773694,0.2544535089460354,2025-07-23
1,2255,SKEE-BALL,2000,33.0,7.0,1.1874892913912116e-05,0.21212121212121213,0.01665571212371904,0.02369041136325467,2025-07-23
2,2255,SKEE-BALL,500,990.0,131.0,0.00022223013881749815,0.13232323232323231,0.12397860904121691,0.11000391871466159,2025-07-23
3,2255,SKEE-BALL,100,21441.0,2963.0,0.005026472529131657,0.1381931812881862,0.515317638736883,0.4775148902675074,2025-07-23
4,2255,SKEE-BALL,50,17794.0,2468.0,0.0041867479587907284,0.13869843767562098,0.20257808716982678,0.18840365814558277,2025-07-23
5,2255,SKEE-BALL,25,98765.0,13802.0,0.02341389599968786,0.13974586138814357,0.4997346116500679,0.46827791999375723,2025-07-23
6,2255,SKEE-BALL,15,148183.0,21136.0,0.035855390946920924,0.1426344452467557,0.3748907708102162,0.35855390946920923,2025-07-23
7,2255,SKEE-BALL,10,320954.0,47026.0,0.07977553059566159,0.14651943892271166,0.40599357704534983,0.3988776529783079,2025-07-23
8,2255,SKEE-BALL,5,395060.0,62080.0,0.10531333601366631,0.15714068749050777,0.0,0.0,2025-07-23
9,2255,SKEE-BALL,0,2949475.62,439865.16000000003,0.7461930959372599,0.14913334323475438,-3.730965052225088,-3.7309654796862994,2025-07-23
10,2255,SKEE-BALL,Total,3952698.62,589479.16,1.0000002714261238,0.14913334323475438,,,2025-07-23
0,2267,500X THE MONEY,7000000,3.0,1.0,3.0087277173625254e-07,0.3333333333333333,2.7092382199868124,2.106094358515181,2025-07-23
1,2267,500X THE MONEY,50000,66.0,30.0,9.026183152087576e-06,0.45454545454545453,0.4253147350971804,0.45085784844677446,2025-07-23
2,2267,500X THE MONEY,25000,132.0,61.0,1.8353239075911403e-05,0.4621212121212121,0.4248889946216076,0.4579133149439895,2025-07-23
3,2267,500X THE MONEY,10000,330.0,151.0,4.543178853217413e-05,0.4575757575757576,0.42361177319488946,0.4520462958951326,2025-07-23
4,2267,500X THE MONEY,5000,672.0,299.0,8.99609587491395e-05,0.44494047619047616,0.4291463993773352,0.44530674580824053,2025-07-23
5,2267,500X THE MONEY,2500,1340.0,583.0,0.00017540882592223522,0.43507462686567167,0.4235472670622269,0.4297516235094763,2025-07-23
6,2267,500X THE MONEY,2000,3346.0,1440.0,0.0004332567913002036,0.4303646144650329,0.841766327566528,0.8448507430353971,2025-07-23
7,2267,500X THE MONEY,600,48428.0,20729.0,0.006236791685320779,0.42803749896753945,3.4362932918395486,3.430235426926428,2025-07-23
8,2267,500X THE MONEY,500,98920.0,42231.0,0.01270615802319368,0.42692074403558433,5.7428519786804655,5.717771110437156,2025-07-23
9,2267,500X THE MONEY,250,194038.0,82905.0,0.024943857140794015,0.42726167039445884,5.006656387829447,4.988771428158803,2025-07-23
10,2267,500X THE MONEY,100,775686.0,332312.0,0.09998363252121754,0.42841046505931524,5.003650402047373,4.999181626060877,2025-07-23
11,2267,500X THE MONEY,75,387843.0,166411.0,0.05006853881740152,0.42906794759735256,1.2509126005118432,1.251713470435038,2025-07-23
12,2267,500X THE MONEY,50,775686.0,333279.0,0.10027457649148651,0.42965710351869185,0.0,0.0,2025-07-23
13,2267,500X THE MONEY,0,5464711.100000001,2343232.48,0.7050148510800129,0.4287934782133313,-35.250737917904594,-35.250742554000645,2025-07-23
14,2267,500X THE MONEY,Total,7751201.100000001,3323664.48,1.0000001444189304,0.4287934782133313,,,2025-07-23
0,2269,BLACKJACK,1000,68.0,51.0,9.366100482831662e-06,0.75,0.008548778956201288,0.00935673438234883,2025-07-23
1,2269,BLACKJACK,500,66.0,44.0,8.080557279305747e-06,0.6666666666666666,0.004144519315543973,0.004032198082373568,2025-07-23
2,2269,BLACKJACK,100,1634.0,1068.0,0.00019613716305223953,0.653610771113831,0.020357147980758074,0.019417579142171713,2025-07-23
3,2269,BLACKJACK,50,4633.0,3002.0,0.0005513143852835422,0.6479602849125836,0.028568541369309714,0.027014404878893568,2025-07-23
4,2269,BLACKJACK,20,29737.0,19704.0,0.003618620468896374,0.6626088711033393,0.07110177466570389,0.06875378890903111,2025-07-23
5,2269,BLACKJACK,10,89412.0,59394.0,0.010907650432888308,0.664273251912495,0.10126701431264833,0.09816885389599478,2025-07-23
6,2269,BLACKJACK,5,109367.0,73389.0,0.013477818594794763,0.6710342242175428,0.055052364605951025,0.05391127437917905,2025-07-23
7,2269,BLACKJACK,4,79432.0,53670.0,0.009856443390462261,0.6756722731392889,0.029987926605236737,0.029569330171386785,2025-07-23
8,2269,BLACKJACK,3,99191.0,67065.0,0.012316422134923635,0.6761198092568882,0.02496502188790443,0.02463284426984727,2025-07-23
9,2269,BLACKJACK,2,417019.0,284604.0,0.05226724827089848,0.6824725012529406,0.05247899740234506,0.05226724827089848,2025-07-23
10,2269,BLACKJACK,1,863769.0,599026.0,0.1100105432907592,0.6935025452406836,0.0,0.0,2025-07-23
11,2269,BLACKJACK,0,6252070.32,4284152.73,0.7867804892740704,0.6852374510720475,-0.786780415478812,-0.7867804892740704,2025-07-23
12,2269,BLACKJACK,Total,7946398.32,5445169.73,1.0000001340637914,0.6852374510720475,,,2025-07-23
0,2272,Virginia Lottery Green,100000,3.0,1.0,7.76264923693158e-07,0.3333333333333333,0.07677318454969892,0.07762261104469734,2025-07-23
1,2272,Virginia Lottery Green,5000,5.0,2.0,1.552529847386316e-06,0.4,0.0063916871981223415,0.007754886587694648,2025-07-23
2,2272,Virginia Lottery Green,500,261.0,85.0,6.598251851391843e-05,0.32567049808429116,0.03306402512758422,0.03266134666438962,2025-07-23
