,price,gameName,gameNumber,topprize,topprizeremain,topprizeavail,extrachances,secondChance,startDate,Days Since Start,lastdatetoclaim,topprizeodds,overallodds,Current Odds of Top Prize,Change in Current Odds of Top Prize,Current Odds of Any Prize,Change in Current Odds of Any Prize,Odds of Profit Prize,Change in Odds of Profit Prize,Probability of Winning Any Prize,Change in Probability of Any Prize,Probability of Winning Profit Prize,Change in Probability of Profit Prize,StdDev of All Prizes,StdDev of Profit Prizes,Odds of Any Prize + 3 StdDevs,Odds of Profit Prize + 3 StdDevs,Max Tickets to Buy,Expected Value of Any Prize (as % of cost),Change in Expected Value of Any Prize,Expected Value of Profit Prize (as % of cost),Change in Expected Value of Profit Prize,Percent of Prizes Remaining,Percent of Profit Prizes Remaining,Ratio of Decline in Prizes to Decline in Losing Ticket,Rank by Best Probability of Winning Any Prize,Rank by Best Probability of Winning Profit Prize,Rank by Least Expected Losses,Rank by Most Available Prizes,Rank by Best Change in Probabilities,Rank Average,Overall Rank,Rank by Cost,Photo,FAQ,About,Directory,Data Date,Stats Page,gameURL
63,2,LUCKY SHAMROCK,2333,25000,0,Top Prize Claimed,,,3/4/2025,327,4/1/2026,"856,800",4.64,0.0,0.0,4.64,-3.2770811428479937e-07,11.02,0.05229282067794817,0.21551731200608226,-2.2927310133757928e-08,0.0907440451319763,0.00474526207967807,0.02823883276851352,0.00904257071858845,11.803016929277808,36.838153454090694,12.0,0.36,-0.06796604264348624,0.36146544562583255,-0.06796604264348624,0.2,0.19358770242114187,0.9999999661831966,59.333333333333336,60.333333333333336,6.0,39.0,45.0,41.93333333333334,31.0,8.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2333_teaser.jpg?rev=58dcaf135b2248b5ac9b9940d486fdc0,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2333
64,2,Pirates Treasure,2290,20000,2,,,,8/6/2024,537,,"979,200",5.63,659717.5,-0.3262688929738562,5.63,-4.0926591991063377e-07,11.61,0.018178621057198058,0.17761996612186276,-6.597474516700785e-08,0.0861126163850436,0.0015654086215075719,0.02808019777396181,0.011477349066168905,11.87016034523765,29.03528933064516,13.0,0.44,-0.015346785753043771,0.443598964708379,-0.015346785753043771,0.46,0.4614690792748073,0.9999996914664011,59.666666666666664,60.0,45.0,49.666666666666664,39.0,50.666666666666664,67.0,16.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2290_teaser.jpg?rev=5be3e53f4dd241c8bef6ad934bf77d21,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2290
65,2,FAST $100s,2345,100,843,,,,6/3/2025,236,4/1/2026,306,4.5,414.43772241992883,0.35437164189519227,4.5,0.0,8.79,0.07507621438219823,0.2222222222222222,0.0,0.1137329658157088,0.008538640523903379,0.03960785284461745,0.02254587510800088,8.414927356392717,14.779171382819106,11.0,0.34,-0.08813157448139447,0.34465940218277985,-0.08813157448139447,0.12,0.11687899588705515,1.0,41.0,50.0,3.0,32.0,53.083333333333336,35.81666666666667,14.0,4.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2345_teaser.jpg?rev=9f61a0114f5b4f3abd5590656a0690c8,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2345
66,2,Lucky 7s,2359,25000,0,Top Prize Claimed,,,9/2/2025,145,7/22/2026,"734,400",4.55,0.0,0.0,4.55,-6.38116891585846e-07,9.18,0.09934575403687362,0.21978036002577994,-9.239086895540538e-08,0.10894257582428803,0.010822982341983159,0.03593105561211064,0.016590859070058778,9.275776669506058,20.079569682244866,11.0,0.33,-0.10192000282712903,0.3328340065470835,-0.10192000282712903,0.12,0.11036629435961164,0.9999999248515479,49.0,58.333333333333336,1.0,25.0,39.666666666666664,34.6,9.0,2.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2359_teaser.jpg?rev=d4603c4f704c4fe79494ab96191e4b09,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2359
67,2,Tis The Season,2371,15000,1,,,,11/4/2025,82,7/22/2026,"587,520",4.26,977018.0,0.6629527505446623,4.26,-2.2517492033723302e-07,7.68,0.035472242378466204,0.23474183689553313,2.0683786600139697e-08,0.13019821538600107,0.004618422653415999,0.03426556070418535,0.020201032425374757,9.727527829029748,16.498666645097,9.0,0.38,-0.06014284833231123,0.3777673492197688,-0.06014284833231123,0.28,0.2747059459045744,1.000000043931853,52.0,53.666666666666664,15.0,55.0,51.5,45.43333333333333,46.0,10.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2371_teaser.jpg?rev=fa02171f8a11424e9c11d359118ca127,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2371
68,2,5X The Money,2293,20000,3,,eXTRA Chances,,10/16/2025,101,,"1,136,400",4.53,1187397.3333333333,0.04487621729437984,4.53,-1.9089366045700223e-07,8.36,0.00885826721790946,0.22075059401626865,-2.792385470073988e-08,0.11958170699389589,0.0010592867149256807,0.03406098419004321,0.02088788407670741,9.786246431420956,15.957616622145233,10.0,0.41,-0.010289955446250741,0.4131943196773223,-0.010289955446250741,0.67,0.6634554765542675,0.9999997376303518,52.666666666666664,52.666666666666664,27.0,56.666666666666664,45.166666666666664,46.83333333333333,54.0,14.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2293_teaser.jpg?rev=6a2d2091797a48c4a507f5e59862f507,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2293
69,2,WIN WIN WIN,2365,15000,2,,,,1/6/2026,19,,"979,200",4.03,1217454.5,0.24331546160130718,4.03,-3.6140967979560635e-07,7.55,0.004776575627486055,0.24813904749623086,-8.629657621828102e-08,0.13244149986714082,0.0006326168403330834,0.03908658619715138,0.02231276496969001,8.527954495747505,14.938439620750714,9.0,0.4,-0.009221385220554374,0.3971643293445464,-0.009221385220554374,0.8,0.7925409498358311,0.9999983023304663,42.333333333333336,50.333333333333336,21.0,56.0,39.0,41.733333333333334,30.0,7.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2365_teaser.jpg?rev=108d7d01d38f45619deaf34e81c1483b,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2365
70,2,Year of the Snake,2323,20000,2,,,,1/7/2025,383,,"979,200",4.25,243788.5,-0.7510329861111111,4.25,0.0,9.17,0.05556888213734393,0.23529411764705882,4.012940610365057e-08,0.1090925125672458,0.006062148972916001,0.03767277595318517,0.017934487546087462,8.84744005321692,18.579672198238793,11.0,0.4,-0.03184515179128919,0.3960728254203951,-0.03184515179128919,0.18,0.1806057150132259,1.0000000340230437,44.666666666666664,56.666666666666664,20.0,42.333333333333336,48.25,42.38333333333333,32.0,9.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2323_teaser.jpg?rev=bf40a52b0e0645fdbb70b1d1e771db1b,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2323
71,2,Lucky Spot,2302,20000,2,,,,10/1/2024,481,,"979,200",4.34,288375.5,-0.7054988766339869,4.34,-4.854778995605722e-07,7.41,0.0411490601322228,0.2304148584051003,-3.2136914795977134e-08,0.1349629216074181,0.005553597376844133,0.03281649334482341,0.021984201080077308,10.156717651425254,15.159450870102619,9.0,0.4,-0.021045529808366957,0.3977270954016552,-0.021045529808366957,0.24,0.2432603976462506,0.9999999633986495,56.0,51.333333333333336,22.0,43.333333333333336,34.333333333333336,41.400000000000006,27.0,6.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2302_teaser.jpg?rev=92c20f19855242859fa8ed354306c6ff,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2302
72,2,BARKIN BUCKS,2356,20000,0,Top Prize Claimed,,,8/5/2025,173,7/22/2026,"775,200",4.68,0.0,0.0,4.68,-1.4773154519261798e-06,9.33,0.06001417615124094,0.21367552934137488,-2.457298204361358e-07,0.1071424614327765,0.006430066553704192,0.03844860528012747,0.022605296504710687,8.66893240331437,14.742060029437281,12.0,0.39,-0.056672727554097864,0.3948731538146188,-0.056672727554097864,0.19,0.17705338632263942,0.9999996502323392,43.666666666666664,49.666666666666664,19.0,20.333333333333332,38.5,34.233333333333334,7.0,1.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2356_teaser.jpg?rev=f992a917c041442fbee59046fcd140e4,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2356
73,2,JEFFERSON,2327,20000,1,,,,2/4/2025,355,7/22/2026,"587,520",4.26,461319.0,-0.21480290032679739,4.26,-1.4306782414997086e-06,5.6,0.03342618893142329,0.234742119878002,-2.8138284871581654e-07,0.17871798039968004,0.005973860978282147,0.03176319187729908,0.031208492083338694,10.49331046105254,10.679470023984525,7.0,0.4,-0.027517280594742483,0.3978299181260689,-0.027517280594742483,0.15,0.1448978926067847,0.9999997761083567,58.333333333333336,41.0,23.0,21.333333333333332,29.333333333333332,34.60000000000001,10.0,3.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2327_teaser.jpg?rev=ff8f9b6b3c474a5980db8ee3e8fd0774,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2327
74,2,Pair A Dice,2341,25000,0,Top Prize Claimed,,,5/6/2025,264,4/1/2026,"612,000",5.95,0.0,0.0,5.95,-1.718513946646438e-07,5.95,9.42546295765085e-08,0.1680672557733486,1.584111691821377e-08,0.1680672557733486,1.584111691821377e-08,0.04399444581901057,0.04399444581901057,7.576127048837453,7.576127048837453,8.0,0.47,-0.02817825269005281,0.4664984241224407,-0.02817825269005281,0.2,0.1979316080494204,1.0000000294757265,34.666666666666664,33.0,59.0,43.333333333333336,60.5,46.1,51.0,11.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2341_teaser.jpg?rev=1ed7295ca230496c99e3cdbce2aa5f66,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2341
75,2,5X The Money,2234,20000,0,Top Prize Claimed,eXTRA Chances,,2/26/2024,699,7/22/2026,"1,713,600",4.53,0.0,0.0,4.53,-3.4980081916648965e-07,8.92,0.07592981794112885,0.22075062909513055,-7.495207970942275e-08,0.11214290242958616,0.008514990164868258,0.03572240568722619,0.019890077351520086,9.330780649382998,16.7560378743841,11.0,0.36,-0.07061187879580397,0.3609207853905637,-0.07061187879580397,0.11,0.10257489191795946,0.9999999473768808,49.666666666666664,54.333333333333336,5.0,26.0,44.166666666666664,35.83333333333333,15.0,5.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2234_teaser.jpg?rev=94d0d117b6154d94ac2765d5921ee2a3,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2234
76,2,TEAM USA,2282,30000,1,,,,7/2/2024,572,4/1/2026,"979,200",4.61,752232.0,-0.2317892156862745,4.61,-1.861127604885769e-07,8.84,0.03437513500447576,0.2169197800678514,-3.2951032319372686e-08,0.11306219357857682,0.0038865281681657593,0.03191154110263135,0.016317727402608784,10.444873075214874,20.42277591334707,10.0,0.42,-0.025025034055289642,0.4222646736645077,-0.025025034055289642,0.26,0.25477193812043764,0.999999947366904,57.666666666666664,59.333333333333336,29.0,43.333333333333336,42.666666666666664,46.4,53.0,13.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2282_teaser.jpg?rev=2b1f806242ce48b183815f23f046974a,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2282
77,2,VIRGINIA ADVENTURE,2279,20000,2,,,,6/4/2024,600,,"979,200",4.5,437728.5,-0.5529733455882353,4.5,0.0,8.44,0.03165877800546074,0.2222222222222222,3.8316409184391276e-08,0.11854951185495119,0.0037531326784716185,0.039547399163584254,0.026972435624381765,8.42833914097748,12.356824230601712,11.0,0.42,-0.005601907237712073,0.4222680268705373,-0.005601907237712073,0.34,0.3454887402486429,1.0000000745660795,41.333333333333336,45.0,30.0,65.33333333333333,50.083333333333336,46.35000000000001,52.0,12.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2279_teaser.jpg?rev=c84b07f8b3e249abbd9e05b78963f0dd,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2279
78,1,BLACKJACK,2269,1000,29,,,,10/24/2024,458,,"122,400",4.69,107043.10344827586,-0.1254648411088574,4.69,-9.664170151176694e-09,10.0,0.045296148372379906,0.21321961826528146,6.525724460804128e-09,0.09999098010791657,0.004529206270867878,0.03446019067347829,0.015590123119437601,9.672855996026438,21.379585740329237,12.0,0.36,-0.08591558585205136,0.36240895546428287,-0.08591558585205136,0.37,0.3630148347912675,1.000000019620957,51.666666666666664,59.666666666666664,7.0,65.33333333333333,45.0,45.733333333333334,49.0,7.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2269_teaser.jpg?rev=233f28bfa4cd4162af8e426bf957bdef,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2269
79,1,2X The Money,2376,4000,5,,,,1/6/2026,19,,"1,175,040",4.7,1153350.8,-0.01845826525054462,4.7,-5.202233084028097e-08,8.87,0.0004149243434471394,0.21276596851539012,-1.8974169457841583e-10,0.11273170313836865,4.6775127910375636e-05,0.032459741526202755,0.01799564642570281,10.269044910617042,18.5224708325532,11.0,0.4,-0.0006648846489371082,0.40053139079627814,-0.0006648846489371082,0.99,0.9865296983534155,0.9999999488694552,56.666666666666664,56.0,24.0,78.0,44.166666666666664,51.766666666666666,70.0,9.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2376_teaser.jpg?rev=18482bdb105745e59596d3225aa6812a,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2376
80,1,Gnome for the Holidays,2370,500,65,,,,11/4/2025,82,7/22/2026,"12,240",5.24,21485.6,0.7553594771241829,5.24,-5.728341428004199e-07,11.88,0.07931277948710658,0.19083980397604405,-8.853742117231889e-08,0.08414293938552046,0.006673610396880761,0.03674922206179134,0.01638272324340035,9.070178106384482,20.34311529399977,15.0,0.35,-0.18340179706976217,0.34858696056893923,-0.18340179706976217,0.27,0.26033274898497305,0.9999997549391554,47.666666666666664,58.666666666666664,4.0,34.0,38.833333333333336,36.63333333333333,18.0,4.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2370_teaser.jpg?rev=1f03f8d71ddf4cc1ab854091be7eafe8,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2370
81,1,2026,2369,2026,0,Top Prize Claimed,,,12/2/2025,54,7/22/2026,"734,400",5.38,0.0,0.0,5.38,0.0,9.8,0.03779920910375532,0.18587360594795538,1.0145953049933709e-08,0.10208044896058,0.003858560235666178,0.027628940047495592,0.0163783672314406,12.064014331982722,20.34878531296583,12.0,0.39,-0.11318358764176194,0.38920589614729584,-0.11318358764176194,0.34,0.3231618414260937,1.0000000401932467,60.333333333333336,59.0,17.0,62.0,56.75,51.016666666666666,68.0,8.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2369_teaser.jpg?rev=d49f309c2d0e4ba0961e1f5827c07381,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2369
82,1,$50 WINS,2355,50,797,,,,8/5/2025,173,7/22/2026,566.67,4.75,600.0790464240904,0.058956793943724634,4.75,-5.227246709400908e-07,9.76,0.08015109730803047,0.21052642583683037,-7.296916904042661e-08,0.10240808927305688,0.00820812072845424,0.041035581827135174,0.024485348688474993,8.122376450821145,13.609800387577394,13.0,0.37,-0.08278786827354129,0.37313570148642067,-0.08278786827354129,0.16,0.15601462010533534,0.9999999297799517,39.0,47.666666666666664,12.0,31.333333333333332,40.833333333333336,34.16666666666667,6.0,1.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2355_teaser.jpg?rev=b2614b91ea524730a79dac2cbface011,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2355
83,1,GOING BANANAS,2353,1000,4,,,,7/1/2025,208,,"587,520",4.98,186046.5,-0.6833358864379085,4.98,-4.0312486271922947e-07,10.74,0.08323990907983701,0.20080329380020587,-3.5686940319523686e-08,0.09307216206701013,0.007747318308321788,0.03583448181399785,0.019431605664177697,9.301448449207191,17.149936230202343,14.0,0.34,-0.16636645920812632,0.3415691775980736,-0.16636645920812632,0.26,0.2582130868669153,0.9999999394394942,49.333333333333336,55.333333333333336,2.0,43.0,30.333333333333332,36.00000000000001,17.0,3.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2353_teaser.jpg?rev=42d02ee592994789a39767651c34a305,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2353
84,1,2X The Money,2316,4000,1,,,,5/20/2025,250,,"1,632,000",4.7,1644243.0,0.007501838235294118,4.7,-1.824547499373413e-07,9.23,0.040647873480613064,0.21276599626697515,-2.123850262325533e-08,0.10837388390888694,0.004405167921731082,0.03366258428228677,0.017757960444820867,9.901910554673233,18.768947289644146,11.0,0.37,-0.0817470349925375,0.3672303911283187,-0.0817470349925375,0.31,0.3082923319971864,0.9999999486514773,54.333333333333336,57.0,9.0,52.333333333333336,43.833333333333336,43.300000000000004,36.5,6.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2316_teaser.jpg?rev=c9b9b827761540a580d3d6f737f744b8,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2316
85,1,Moneybags,2344,2000,1,,,,6/3/2025,236,4/1/2026,"979,200",4.81,807180.0,-0.17567401960784312,4.81,-6.566065213372075e-07,8.46,0.04024731017248931,0.20790034440892985,-9.331103689724785e-08,0.11818925146807403,0.004756799462889899,0.03549829578205282,0.026963918608765153,9.389596741974932,12.360597489510196,11.0,0.37,-0.09488428297981638,0.37464382170024035,-0.09488428297981638,0.26,0.25932988026311005,0.999999821741646,51.0,45.333333333333336,13.0,38.0,31.333333333333332,35.733333333333334,13.0,2.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2344_teaser.jpg?rev=987da62a760f4f6d8cabbd7824eefa77,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2344
86,1,Lucky Stars,2340,3000,1,,,,5/6/2025,264,,"734,400",4.74,828253.0,0.12779547930283225,4.74,-4.5879679970773503e-07,9.34,0.03639000511365433,0.21097056092763927,-8.228125100706585e-08,0.10707597799223184,0.003896495386686863,0.034264100203590685,0.021879170767326327,9.727813492713297,15.232573667745994,12.0,0.36,-0.0996912317107524,0.36338172031975735,-0.0996912317107524,0.25,0.24237308002435787,0.9999998446529068,52.333333333333336,51.666666666666664,8.0,35.666666666666664,36.5,36.83333333333333,19.5,5.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2340_teaser.jpg?rev=e717a64af0354de395dea7146952f53d,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2340
87,1,DOUBLE UP!,2361,1500,0,Top Prize Claimed,,,10/7/2025,110,,"816,000",6.85,0.0,0.0,6.85,-1.2811480909075175e-06,6.85,-1.1582297200162194e-06,0.145985588489012,-1.690848472624129e-07,0.145985588489012,-1.690848472624129e-07,0.02774301928408819,0.02774301928408819,12.01362698798035,12.01362698798035,8.0,0.45,-0.05314027678538813,0.4500693244355112,-0.05314027678538813,0.24,0.23681230013024596,0.99999953188633,60.0,44.333333333333336,49.0,24.333333333333332,38.833333333333336,43.300000000000004,36.5,6.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2361_teaser.jpg?rev=f3112b8a02534348ae4af637c7d39aab,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2361
88,0,PROMOTIONAL GAME,2034,50,1164,,,,12/15/2020,1867,,102,2,126.26288659793815,0.23787143723468773,2.0,0.0,2.0,0.0,0.5,0.0,0.5,0.0,0.08315738128675096,0.08315738128675096,4.008244926471288,4.008244926471288,2.0,1.91,-0.08883859517815425,1.9137579097775057,-0.08883859517815425,0.67,0.6664842663517683,1.0,31.0,31.0,90.0,74.0,69.66666666666667,59.13333333333334,85.0,1.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/digital-scratcher-teaser-images/2034_teaser.jpg?rev=22fdb247ffe04775bba2ea2d9d1add5a,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2034
89,0,A Win For Education,2286,50,1127,,,,6/21/2024,583,,102,2,135.3877551020408,0.32733093237294913,2.0,0.0,2.0,0.0,0.5,0.0,0.5,0.0,0.08390822072527848,0.08390822072527848,3.972387617755232,3.972387617755232,2.0,1.87,-0.10978239475123022,1.8709677419354838,-0.10978239475123022,0.68,0.6805788553005688,1.0,30.666666666666668,30.666666666666668,89.0,76.0,69.83333333333333,59.233333333333334,86.0,2.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2286_teaser.jpg?rev=1bbb6053d9254c08b11ffb59950a3b4f,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2286
