,price,gameName,gameNumber,topprize,overallodds,topprizestarting,topprizeremain,topprizeavail,extrachances,secondChance,startDate,endDate,lastdatetoclaim,dateexported,gameURL,gamePhoto
528,355.0,Decade of Dollars➞,$5,300000,3.96,2,2,,eXTRA Chances,2nd Chance,"Jan. 6, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/decade-of-dollars-2862/,
529,355.0,Decade of Dollars➞,$5,300000,3.96,2,2,,eXTRA Chances,2nd Chance,"Jan. 6, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/decade-of-dollars-2862/,
530,362.0,$200 Frenzy➞,$5,200,3.83,3900,3900,,eXTRA Chances,2nd Chance,"Feb. 17, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/200-frenzy-2867/,
531,362.0,$200 Frenzy➞,$5,200,3.83,3900,3900,,eXTRA Chances,2nd Chance,"Feb. 17, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/200-frenzy-2867/,
532,362.0,$200 Frenzy➞,$5,200,3.83,3900,3900,,eXTRA Chances,2nd Chance,"Feb. 17, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/200-frenzy-2867/,
533,362.0,$200 Frenzy➞,$5,200,3.83,3900,3900,,eXTRA Chances,2nd Chance,"Feb. 17, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/200-frenzy-2867/,
534,362.0,$200 Frenzy➞,$5,200,3.83,3900,3900,,eXTRA Chances,2nd Chance,"Feb. 17, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/200-frenzy-2867/,
535,362.0,$200 Frenzy➞,$5,200,3.83,3900,3900,,eXTRA Chances,2nd Chance,"Feb. 17, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/200-frenzy-2867/,
536,362.0,$200 Frenzy➞,$5,200,3.83,3900,3900,,eXTRA Chances,2nd Chance,"Feb. 17, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/200-frenzy-2867/,
537,373.0,50X➞,$5,100000,3.75,2,2,,eXTRA Chances,2nd Chance,"May 12, 2025",,"July 24, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/50x-2877/,
538,373.0,50X➞,$5,100000,3.75,2,2,,eXTRA Chances,2nd Chance,"May 12, 2025",,"July 24, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/50x-2877/,
539,373.0,50X➞,$5,100000,3.75,2,2,,eXTRA Chances,2nd Chance,"May 12, 2025",,"July 24, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/50x-2877/,
540,373.0,50X➞,$5,100000,3.75,2,2,,eXTRA Chances,2nd Chance,"May 12, 2025",,"July 24, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/50x-2877/,
541,373.0,50X➞,$5,100000,3.75,2,2,,eXTRA Chances,2nd Chance,"May 12, 2025",,"July 24, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/50x-2877/,
542,373.0,50X➞,$5,100000,3.75,2,2,,eXTRA Chances,2nd Chance,"May 12, 2025",,"July 24, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/50x-2877/,
543,373.0,50X➞,$5,100000,3.75,2,2,,eXTRA Chances,2nd Chance,"May 12, 2025",,"July 24, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/50x-2877/,
544,373.0,50X➞,$5,100000,3.75,2,2,,eXTRA Chances,2nd Chance,"May 12, 2025",,"July 24, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/50x-2877/,
545,373.0,50X➞,$5,100000,3.75,2,2,,eXTRA Chances,2nd Chance,"May 12, 2025",,"July 24, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/50x-2877/,
546,373.0,50X➞,$5,100000,3.75,2,2,,eXTRA Chances,2nd Chance,"May 12, 2025",,"July 24, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/50x-2877/,
547,387.0,SET FOR LIFE➞,$50,6000000,3.42,2,2,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/set-for-life-2891/,
548,387.0,SET FOR LIFE➞,$50,6000000,3.42,2,2,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/set-for-life-2891/,
549,387.0,SET FOR LIFE➞,$50,6000000,3.42,2,2,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/set-for-life-2891/,
550,387.0,SET FOR LIFE➞,$50,6000000,3.42,2,2,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/set-for-life-2891/,
551,387.0,SET FOR LIFE➞,$50,6000000,3.42,2,2,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/set-for-life-2891/,
552,387.0,SET FOR LIFE➞,$50,6000000,3.42,2,2,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/set-for-life-2891/,
553,387.0,SET FOR LIFE➞,$50,6000000,3.42,2,2,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/set-for-life-2891/,
554,400.0,NATIONAL LAMPOON'S VACATION➞,$10,200000,3.72,2,2,,eXTRA Chances,2nd Chance,"Dec. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-vacation-2904/,
555,400.0,NATIONAL LAMPOON'S VACATION➞,$10,200000,3.72,2,2,,eXTRA Chances,2nd Chance,"Dec. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-vacation-2904/,
556,400.0,NATIONAL LAMPOON'S VACATION➞,$10,200000,3.72,2,2,,eXTRA Chances,2nd Chance,"Dec. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-vacation-2904/,
557,400.0,NATIONAL LAMPOON'S VACATION➞,$10,200000,3.72,2,2,,eXTRA Chances,2nd Chance,"Dec. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-vacation-2904/,
558,400.0,NATIONAL LAMPOON'S VACATION➞,$10,200000,3.72,2,2,,eXTRA Chances,2nd Chance,"Dec. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-vacation-2904/,
559,400.0,NATIONAL LAMPOON'S VACATION➞,$10,200000,3.72,2,2,,eXTRA Chances,2nd Chance,"Dec. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-vacation-2904/,
560,400.0,NATIONAL LAMPOON'S VACATION➞,$10,200000,3.72,2,2,,eXTRA Chances,2nd Chance,"Dec. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-vacation-2904/,
561,400.0,NATIONAL LAMPOON'S VACATION➞,$10,200000,3.72,2,2,,eXTRA Chances,2nd Chance,"Dec. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-vacation-2904/,
562,400.0,NATIONAL LAMPOON'S VACATION➞,$10,200000,3.72,2,2,,eXTRA Chances,2nd Chance,"Dec. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-vacation-2904/,
563,400.0,NATIONAL LAMPOON'S VACATION➞,$10,200000,3.72,2,2,,eXTRA Chances,2nd Chance,"Dec. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-vacation-2904/,
564,400.0,NATIONAL LAMPOON'S VACATION➞,$10,200000,3.72,2,2,,eXTRA Chances,2nd Chance,"Dec. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-vacation-2904/,
565,400.0,NATIONAL LAMPOON'S CHRISTMAS VACATION➞,$10,200000,3.72,2,2,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-christmas-vacation-2903/,
566,400.0,NATIONAL LAMPOON'S CHRISTMAS VACATION➞,$10,200000,3.72,2,2,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-christmas-vacation-2903/,
567,400.0,NATIONAL LAMPOON'S CHRISTMAS VACATION➞,$10,200000,3.72,2,2,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-christmas-vacation-2903/,
568,400.0,NATIONAL LAMPOON'S CHRISTMAS VACATION➞,$10,200000,3.72,2,2,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-christmas-vacation-2903/,
569,400.0,NATIONAL LAMPOON'S CHRISTMAS VACATION➞,$10,200000,3.72,2,2,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-christmas-vacation-2903/,
570,400.0,NATIONAL LAMPOON'S CHRISTMAS VACATION➞,$10,200000,3.72,2,2,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-christmas-vacation-2903/,
571,400.0,NATIONAL LAMPOON'S CHRISTMAS VACATION➞,$10,200000,3.72,2,2,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-christmas-vacation-2903/,
572,400.0,NATIONAL LAMPOON'S CHRISTMAS VACATION➞,$10,200000,3.72,2,2,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-christmas-vacation-2903/,
573,400.0,NATIONAL LAMPOON'S CHRISTMAS VACATION➞,$10,200000,3.72,2,2,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-christmas-vacation-2903/,
574,400.0,NATIONAL LAMPOON'S CHRISTMAS VACATION➞,$10,200000,3.72,2,2,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-christmas-vacation-2903/,
575,400.0,NATIONAL LAMPOON'S CHRISTMAS VACATION➞,$10,200000,3.72,2,2,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/national-lampoons-christmas-vacation-2903/,
576,403.0,RUBY 8s➞,$5,100000,3.85,4,4,,eXTRA Chances,2nd Chance,"Jan. 5, 2026",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/ruby-8s-2907/,
577,403.0,RUBY 8s➞,$5,100000,3.85,4,4,,eXTRA Chances,2nd Chance,"Jan. 5, 2026",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/ruby-8s-2907/,
578,403.0,RUBY 8s➞,$5,100000,3.85,4,4,,eXTRA Chances,2nd Chance,"Jan. 5, 2026",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/ruby-8s-2907/,
579,403.0,RUBY 8s➞,$5,100000,3.85,4,4,,eXTRA Chances,2nd Chance,"Jan. 5, 2026",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/ruby-8s-2907/,
580,403.0,RUBY 8s➞,$5,100000,3.85,4,4,,eXTRA Chances,2nd Chance,"Jan. 5, 2026",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/ruby-8s-2907/,
581,403.0,RUBY 8s➞,$5,100000,3.85,4,4,,eXTRA Chances,2nd Chance,"Jan. 5, 2026",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/ruby-8s-2907/,
582,403.0,RUBY 8s➞,$5,100000,3.85,4,4,,eXTRA Chances,2nd Chance,"Jan. 5, 2026",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/ruby-8s-2907/,
583,403.0,RUBY 8s➞,$5,100000,3.85,4,4,,eXTRA Chances,2nd Chance,"Jan. 5, 2026",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/ruby-8s-2907/,
584,403.0,RUBY 8s➞,$5,100000,3.85,4,4,,eXTRA Chances,2nd Chance,"Jan. 5, 2026",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/ruby-8s-2907/,
585,403.0,RUBY 8s➞,$5,100000,3.85,4,4,,eXTRA Chances,2nd Chance,"Jan. 5, 2026",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/ruby-8s-2907/,
586,403.0,RUBY 8s➞,$5,100000,3.85,4,4,,eXTRA Chances,2nd Chance,"Jan. 5, 2026",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/ruby-8s-2907/,
587,283.0,"$100,000 Gold Rush➞",$5,100000,3.45,3,3,,eXTRA Chances,2nd Chance,"May 15, 2023",,"April 17, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/100000-gold-rush-2778/,
588,283.0,"$100,000 Gold Rush➞",$5,100000,3.45,3,3,,eXTRA Chances,2nd Chance,"May 15, 2023",,"April 17, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/100000-gold-rush-2778/,
589,283.0,"$100,000 Gold Rush➞",$5,100000,3.45,3,3,,eXTRA Chances,2nd Chance,"May 15, 2023",,"April 17, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/100000-gold-rush-2778/,
590,283.0,"$100,000 Gold Rush➞",$5,100000,3.45,3,3,,eXTRA Chances,2nd Chance,"May 15, 2023",,"April 17, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/100000-gold-rush-2778/,
591,283.0,"$100,000 Gold Rush➞",$5,100000,3.45,3,3,,eXTRA Chances,2nd Chance,"May 15, 2023",,"April 17, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/100000-gold-rush-2778/,
592,283.0,"$100,000 Gold Rush➞",$5,100000,3.45,3,3,,eXTRA Chances,2nd Chance,"May 15, 2023",,"April 17, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/100000-gold-rush-2778/,
593,283.0,"$100,000 Gold Rush➞",$5,100000,3.45,3,3,,eXTRA Chances,2nd Chance,"May 15, 2023",,"April 17, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/100000-gold-rush-2778/,
594,283.0,"$100,000 Gold Rush➞",$5,100000,3.45,3,3,,eXTRA Chances,2nd Chance,"May 15, 2023",,"April 17, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/100000-gold-rush-2778/,
595,283.0,"$100,000 Gold Rush➞",$5,100000,3.45,3,3,,eXTRA Chances,2nd Chance,"May 15, 2023",,"April 17, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/100000-gold-rush-2778/,
596,283.0,"$100,000 Gold Rush➞",$5,100000,3.45,3,3,,eXTRA Chances,2nd Chance,"May 15, 2023",,"April 17, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/100000-gold-rush-2778/,
597,283.0,"$100,000 Gold Rush➞",$5,100000,3.45,3,3,,eXTRA Chances,2nd Chance,"May 15, 2023",,"April 17, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/100000-gold-rush-2778/,
598,283.0,"$100,000 Gold Rush➞",$5,100000,3.45,3,3,,eXTRA Chances,2nd Chance,"May 15, 2023",,"April 17, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/100000-gold-rush-2778/,
599,336.0,"Best Chance To Win $100,000➞",$10,100000,3.65,6,6,,eXTRA Chances,2nd Chance,"Aug. 5, 2024",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/best-chance-to-win-100000-2838/,
600,336.0,"Best Chance To Win $100,000➞",$10,100000,3.65,6,6,,eXTRA Chances,2nd Chance,"Aug. 5, 2024",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/best-chance-to-win-100000-2838/,
601,336.0,"Best Chance To Win $100,000➞",$10,100000,3.65,6,6,,eXTRA Chances,2nd Chance,"Aug. 5, 2024",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/best-chance-to-win-100000-2838/,
602,336.0,"Best Chance To Win $100,000➞",$10,100000,3.65,6,6,,eXTRA Chances,2nd Chance,"Aug. 5, 2024",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/best-chance-to-win-100000-2838/,
603,336.0,"Best Chance To Win $100,000➞",$10,100000,3.65,6,6,,eXTRA Chances,2nd Chance,"Aug. 5, 2024",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/best-chance-to-win-100000-2838/,
604,336.0,"Best Chance To Win $100,000➞",$10,100000,3.65,6,6,,eXTRA Chances,2nd Chance,"Aug. 5, 2024",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/best-chance-to-win-100000-2838/,
605,336.0,"Best Chance To Win $100,000➞",$10,100000,3.65,6,6,,eXTRA Chances,2nd Chance,"Aug. 5, 2024",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/best-chance-to-win-100000-2838/,
606,336.0,"Best Chance To Win $100,000➞",$10,100000,3.65,6,6,,eXTRA Chances,2nd Chance,"Aug. 5, 2024",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/best-chance-to-win-100000-2838/,
607,336.0,"Best Chance To Win $100,000➞",$10,100000,3.65,6,6,,eXTRA Chances,2nd Chance,"Aug. 5, 2024",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/best-chance-to-win-100000-2838/,
608,336.0,"Best Chance To Win $100,000➞",$10,100000,3.65,6,6,,eXTRA Chances,2nd Chance,"Aug. 5, 2024",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/best-chance-to-win-100000-2838/,
609,336.0,"Best Chance To Win $100,000➞",$10,100000,3.65,6,6,,eXTRA Chances,2nd Chance,"Aug. 5, 2024",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/best-chance-to-win-100000-2838/,
610,336.0,"Best Chance To Win $100,000➞",$10,100000,3.65,6,6,,eXTRA Chances,2nd Chance,"Aug. 5, 2024",,"Sept. 11, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/best-chance-to-win-100000-2838/,
611,347.0,Loteria™➞,$3,30000,3.81,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-2856/,
612,347.0,Loteria™➞,$3,30000,3.81,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-2856/,
613,347.0,Loteria™➞,$3,30000,3.81,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-2856/,
614,347.0,Loteria™➞,$3,30000,3.81,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-2856/,
615,347.0,Loteria™➞,$3,30000,3.81,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-2856/,
616,347.0,Loteria™➞,$3,30000,3.81,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-2856/,
617,347.0,Loteria™➞,$3,30000,3.81,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-2856/,
618,347.0,Loteria™➞,$3,30000,3.81,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-2856/,
619,347.0,Loteria™➞,$3,30000,3.81,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-2856/,
620,347.0,Loteria™➞,$3,30000,3.81,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-2856/,
621,347.0,Loteria™➞,$3,30000,3.81,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-2856/,
622,347.0,Loteria™➞,$3,30000,3.81,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-2856/,
623,356.0,Decade of Dollars➞,$10,600000,3.62,2,2,,eXTRA Chances,2nd Chance,"Jan. 6, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/decade-of-dollars-2863/,
624,356.0,Decade of Dollars➞,$10,600000,3.62,2,2,,eXTRA Chances,2nd Chance,"Jan. 6, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/decade-of-dollars-2863/,
625,356.0,Decade of Dollars➞,$10,600000,3.62,2,2,,eXTRA Chances,2nd Chance,"Jan. 6, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/decade-of-dollars-2863/,
626,356.0,Decade of Dollars➞,$10,600000,3.62,2,2,,eXTRA Chances,2nd Chance,"Jan. 6, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/decade-of-dollars-2863/,
627,356.0,Decade of Dollars➞,$10,600000,3.62,2,2,,eXTRA Chances,2nd Chance,"Jan. 6, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/decade-of-dollars-2863/,
628,356.0,Decade of Dollars➞,$10,600000,3.62,2,2,,eXTRA Chances,2nd Chance,"Jan. 6, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/decade-of-dollars-2863/,
629,356.0,Decade of Dollars➞,$10,600000,3.62,2,2,,eXTRA Chances,2nd Chance,"Jan. 6, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/decade-of-dollars-2863/,
630,356.0,Decade of Dollars➞,$10,600000,3.62,2,2,,eXTRA Chances,2nd Chance,"Jan. 6, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/decade-of-dollars-2863/,
631,356.0,Decade of Dollars➞,$10,600000,3.62,2,2,,eXTRA Chances,2nd Chance,"Jan. 6, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/decade-of-dollars-2863/,
632,356.0,Decade of Dollars➞,$10,600000,3.62,2,2,,eXTRA Chances,2nd Chance,"Jan. 6, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/decade-of-dollars-2863/,
633,356.0,Decade of Dollars➞,$10,600000,3.62,2,2,,eXTRA Chances,2nd Chance,"Jan. 6, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/decade-of-dollars-2863/,
634,356.0,Decade of Dollars➞,$10,600000,3.62,2,2,,eXTRA Chances,2nd Chance,"Jan. 6, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/decade-of-dollars-2863/,
635,363.0,$500 Frenzy➞,$10,500,3.74,4100,4100,,eXTRA Chances,2nd Chance,"Feb. 17, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/500-frenzy-2868/,
636,363.0,$500 Frenzy➞,$10,500,3.74,4100,4100,,eXTRA Chances,2nd Chance,"Feb. 17, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/500-frenzy-2868/,
637,363.0,$500 Frenzy➞,$10,500,3.74,4100,4100,,eXTRA Chances,2nd Chance,"Feb. 17, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/500-frenzy-2868/,
638,363.0,$500 Frenzy➞,$10,500,3.74,4100,4100,,eXTRA Chances,2nd Chance,"Feb. 17, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/500-frenzy-2868/,
639,363.0,$500 Frenzy➞,$10,500,3.74,4100,4100,,eXTRA Chances,2nd Chance,"Feb. 17, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/500-frenzy-2868/,
640,363.0,$500 Frenzy➞,$10,500,3.74,4100,4100,,eXTRA Chances,2nd Chance,"Feb. 17, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/500-frenzy-2868/,
641,363.0,$500 Frenzy➞,$10,500,3.74,4100,4100,,eXTRA Chances,2nd Chance,"Feb. 17, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/500-frenzy-2868/,
642,363.0,$500 Frenzy➞,$10,500,3.74,4100,4100,,eXTRA Chances,2nd Chance,"Feb. 17, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/500-frenzy-2868/,
643,374.0,100X➞,$10,250000,3.52,2,2,,eXTRA Chances,2nd Chance,"May 12, 2025",,"Aug. 21, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/100x-2878/,
644,374.0,100X➞,$10,250000,3.52,2,2,,eXTRA Chances,2nd Chance,"May 12, 2025",,"Aug. 21, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/100x-2878/,
645,374.0,100X➞,$10,250000,3.52,2,2,,eXTRA Chances,2nd Chance,"May 12, 2025",,"Aug. 21, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/100x-2878/,
646,374.0,100X➞,$10,250000,3.52,2,2,,eXTRA Chances,2nd Chance,"May 12, 2025",,"Aug. 21, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/100x-2878/,
647,374.0,100X➞,$10,250000,3.52,2,2,,eXTRA Chances,2nd Chance,"May 12, 2025",,"Aug. 21, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/100x-2878/,
648,374.0,100X➞,$10,250000,3.52,2,2,,eXTRA Chances,2nd Chance,"May 12, 2025",,"Aug. 21, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/100x-2878/,
649,374.0,100X➞,$10,250000,3.52,2,2,,eXTRA Chances,2nd Chance,"May 12, 2025",,"Aug. 21, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/100x-2878/,
650,374.0,100X➞,$10,250000,3.52,2,2,,eXTRA Chances,2nd Chance,"May 12, 2025",,"Aug. 21, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/100x-2878/,
