,price,gameNumber,topprize,overallodds,topprizeodds,topprizeavail,extrachances,secondChance,startDate,endDate,lastdatetoclaim,dateexported,gameURL,gameName,Winning Tickets At Start,Winning Tickets Unclaimed,topprizestarting,topprizeremain,topprizeodds_y,Total at start,Total remaining,Non-prize at start,Non-prize remaining,Current Odds of Top Prize,Change in Current Odds of Top Prize,Current Odds of Any Prize,Change in Current Odds of Any Prize,Odds of Profit Prize,Starting Odds of Profit Prize,Change in Odds of Profit Prize,Probability of Winning Any Prize,Starting Probability of Winning Any Prize,Change in Probability of Any Prize,Probability of Winning Profit Prize,Starting Probability of Winning Profit Prize,Change in Probability of Profit Prize,StdDev of All Prizes,StdDev of Profit Prizes,Odds of Any Prize + 3 StdDevs,Odds of Profit Prize + 3 StdDevs,Max Tickets to Buy,Expected Value of Any Prize (as % of cost),Change in Expected Value of Any Prize,Expected Value of Profit Prize (as % of cost),Change in Expected Value of Profit Prize,Percent of Prizes Remaining,Percent of Profit Prizes Remaining,Ratio of Decline in Prizes to Decline in Losing Ticket,Photo,FAQ,About,Directory,Data Date,Days Since Start,Rank by Best Probability of Winning Any Prize,Rank by Best Probability of Winning Profit Prize,Rank by Least Expected Losses,Rank by Most Available Prizes,Rank by Best Change in Probabilities,Rank Average,Overall Rank,Rank by Cost,Stats Page
54,1,1628,5555,4.69,528431.58,,,,2024-09-05,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1628,INSTANT TAKE 5                ,28384785,1881386,95,23,383639.1452173913,133124641.65,8823700.34,104739856.65,6942314.34,383639.1452173913,0.0,4.69,-3.853258692930973e-08,34.14,27.220039933056412,0.2542150176868442,0.21321962442059453,0.21321961724576594,-7.174828592360072e-09,0.029291340367419563,0.0367376389769945,0.00744629860957494,0.04453450709701093,0.005616774391384621,7.484802885370947,59.33241912153657,42.0,0.14,-0.10604397069617266,0.13705463694368578,-0.10604397069617266,0.09,0.09243457262838599,0.9999999976113051,https://edit.nylottery.ny.gov/sites/default/files/2024-06/instantTake5_1574_1.jpg,,,,12/23/2025,474,45.333333333333336,73.66666666666667,2.0,51.666666666666664,47.416666666666664,44.016666666666666,28.0,5.0,/new-york-statistics-for-each-scratcher-game
55,5,1632,300000,5.14,4626530.00,,,,2024-08-21,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1632,DOUBLE TRIPLE CASHWORD        ,9004236,3257998,10,5,3349221.9439999997,46281773.04,16746109.719999999,37277537.04,13488111.719999999,3349221.9439999997,0.0,5.14,-4.299506034381799e-08,7.07,6.9170343379935835,0.0225931842142595,0.19455253754767748,0.19455252935102552,-8.196651968273017e-09,0.1413764833371143,0.14457062826871392,0.003194144931599613,0.019696700764151736,0.017372931121903707,16.923220079887503,19.186781412351323,8.0,0.44,-0.0047535979840654125,0.436458045268904,-0.0047535979840654125,0.36,0.3606728473110322,0.9999999761127151,https://edit.nylottery.ny.gov/sites/default/files/2024-07/doubleTripleCashword_1632.jpg,,,,12/23/2025,489,74.0,67.0,75.0,71.33333333333333,66.75,70.81666666666666,96.0,29.0,/new-york-statistics-for-each-scratcher-game
56,10,1633,1000000,4.32,4559550.00,Top Prize Claimed,,,2024-08-08,,2026-06-12,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1633,"$1,000,000 CASHWORD BONUS     ",4222449,690945,4,0,inf,18240979.68,2984882.4000000004,14018530.68,2293937.4000000004,inf,,4.32,-1.340086297074305e-07,7.92,7.604336824025746,0.041027661691288644,0.23148151250200175,0.2314814901108104,-2.239119134550549e-08,0.12632124150971463,0.13150390667079875,0.005182665161084121,0.03335072483350155,0.01926298947353968,9.994640694385346,17.303546609337104,9.0,0.38,-0.018335803053866326,0.3771465672679858,-0.018335803053866326,0.14,0.13917077306524894,0.999999981074618,https://edit.nylottery.ny.gov/sites/default/files/2024-07/1milCashwordBonus_1633_1.jpg,,,,12/23/2025,502,65.66666666666667,64.0,44.0,50.666666666666664,,56.083333333333336,58.0,10.0,/new-york-statistics-for-each-scratcher-game
57,2,1627,25000,4.81,1231281.25,,,,2024-09-03,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1627,CASH DROP                     ,2045865,345415,8,2,830723.075,9840610.649999999,1661446.15,7794745.6499999985,1316031.15,830723.075,0.0,4.81,-9.028279366888457e-08,8.12,7.823587449008716,0.038387304567594975,0.20790022667002117,0.20790022163260205,-5.037419120723641e-09,0.12309337769629587,0.1278186006761776,0.004725222979881719,0.027509046801852132,0.018320603818650184,12.116800801780434,18.19283274440537,10.0,0.39,-0.034545898149410816,0.38868882888760753,-0.034545898149410816,0.16,0.16139237617523253,0.9999999950781264,https://edit.nylottery.ny.gov/sites/default/files/2024-07/cashDrop_1627.jpg,,,,12/23/2025,476,71.33333333333333,65.33333333333333,51.0,62.666666666666664,60.25,62.11666666666666,70.0,13.0,/new-york-statistics-for-each-scratcher-game
58,10,1625,3000000,3.93,4942225.00,Top Prize Claimed,,,2024-09-03,,2026-05-27,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1625,"$3,000,000 GRANDE             ",2514425,870051,2,0,inf,9881690.25,3419300.43,7367265.25,2549249.43,inf,,3.93,-1.2575671801616707e-07,7.88,7.72810633557238,0.019592015927500296,0.2544529582078203,0.25445293264613644,-2.5561683880681585e-08,0.12691135612552276,0.12939780543611468,0.002486449310591915,0.04034233319948357,0.01957579789908488,8.26254064548704,17.027160567770572,9.0,0.38,-0.03362398663990982,0.37604568186470916,-0.03362398663990982,0.31,0.30362550932627846,0.999999946847213,https://edit.nylottery.ny.gov/sites/default/files/2024-07/3milGrande_1625.jpg,,,,12/23/2025,476,50.333333333333336,62.666666666666664,40.0,59.666666666666664,,53.166666666666664,47.0,9.0,/new-york-statistics-for-each-scratcher-game
59,5,1626,1000000,4.01,3705900.00,Top Prize Claimed,,,2024-09-03,,2026-05-27,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1626,"$1,000,000 GRANDE             ",1846219,150055,2,0,inf,7403338.1899999995,601720.5499999999,5557119.1899999995,451665.54999999993,inf,,4.01,-9.140455647566948e-07,7.54,6.6984530835635265,0.12567129958208278,0.24937678654523698,0.249376565003516,-2.2154172099608793e-07,0.13262148507611513,0.14928819945813632,0.01666671438202119,0.04430304825888956,0.032205677616719997,7.523559518804896,10.348799667336106,10.0,0.32,-0.08103235355482553,0.3189407033171575,-0.08103235355482553,0.07,0.06503012741438641,0.9999999214073204,https://edit.nylottery.ny.gov/sites/default/files/2024-07/1milGrande_1626.jpg,,,,12/23/2025,476,45.666666666666664,44.333333333333336,18.0,21.666666666666668,,32.416666666666664,3.0,3.0,/new-york-statistics-for-each-scratcher-game
60,30,1629,500,6.25,99.99,,,,2024-10-01,,2026-11-07,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1629,"$100, $200 0R $500            ",988630,21051,61795,1047,125.66260744985674,6178937.5,131568.75,5190307.5,110517.75,125.66260744985674,0.0,6.25,-5.700441784171062e-06,6.25,6.249999494249618,-5.619522177780216e-06,0.1600009120758847,0.16000001294721083,-8.991286738757598e-07,0.1600009120758847,0.16000001294721083,-8.991286738757598e-07,0.06992696410967149,0.06992696410967149,4.765799191210144,4.765799191210144,11.0,0.54,-0.0019323967920064934,0.5400426648830515,-0.0019323967920064934,0.02,0.019413831972578812,0.9999998777396503,https://edit.nylottery.ny.gov/sites/default/files/2024-08/100_200or500_1629.jpg,,,,12/23/2025,448,37.666666666666664,37.666666666666664,88.0,6.0,36.583333333333336,41.18333333333333,19.0,3.0,/new-york-statistics-for-each-scratcher-game
61,5,1630,500000,4.6,2057866.67,,,,2024-10-01,,2026-08-14,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1630,MONEY RUSH                    ,1343500,87811,3,1,403930.6,6180099.999999999,403930.6,4836599.999999999,316119.6,403930.6,0.0,4.6,-1.4854036806363649e-06,4.6,4.599999255675474,-1.3235942153349706e-06,0.2173916272621494,0.21739133952384906,-2.877383003252465e-07,0.2173916272621494,0.21739133952384906,-2.877383003252465e-07,0.0649164867712547,0.0649164867712547,5.134502176237123,5.134502176237123,7.0,0.61,0.07485199482012642,0.6065481642858911,0.07485199482012642,0.08,0.08495794643033432,0.9999999074403608,https://edit.nylottery.ny.gov/sites/default/files/2024-08/moneyRush_1630.jpg,,,,12/23/2025,448,38.666666666666664,38.666666666666664,103.0,24.333333333333332,43.916666666666664,49.71666666666666,36.0,13.0,/new-york-statistics-for-each-scratcher-game
62,3,1631,60000,4.12,2594450.00,,,,2024-10-01,,2026-11-21,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1631,MULTIPLY YOUR NUMBERS         ,2520220,160472,4,1,661144.64,10383306.4,661144.64,7863086.4,500672.64,661144.64,0.0,4.12,-9.680181329657914e-07,7.74,7.003935255137282,0.10469368445973491,0.2427186815580267,0.2427184559522757,-2.2560575099750402e-07,0.12924567113972146,0.14277687665181013,0.013531205512088668,0.032861216088819124,0.01711425003478517,10.143028890843839,19.47250811596056,9.0,0.35,-0.033051317260528686,0.350243416461971,-0.033051317260528686,0.07,0.07247916705844827,0.9999999367907595,https://edit.nylottery.ny.gov/sites/default/files/2024-08/multiplyYourNumbers_1631.jpg,,,,12/23/2025,448,66.0,67.33333333333333,26.0,25.0,35.25,43.916666666666664,27.0,1.0,/new-york-statistics-for-each-scratcher-game
63,5,1635,500000,3.95,2470300.00,,,,2024-11-05,,2026-03-07,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1635,HOLIDAY RICHES                ,1249489,139035,2,1,549188.25,4935481.55,549188.25,3685992.55,410153.25,549188.25,0.0,3.95,-4.5521731397038415e-07,7.33,6.533504277803739,0.12124090813804023,0.25316467220696737,0.25316458517417045,-8.703279691379961e-08,0.13650698849938456,0.15305721975223893,0.016550231252854375,0.04307142218977334,0.03145653177580122,7.7386527571841865,10.595135729409918,10.0,0.47,0.03251145848451263,0.47206603203274655,0.03251145848451263,0.12,0.12356415788510458,0.9999999569569152,https://edit.nylottery.ny.gov/sites/default/files/2024-09/holidayRiches_1635.jpg,,,,12/23/2025,413,46.666666666666664,45.666666666666664,81.0,39.666666666666664,58.583333333333336,54.31666666666666,50.0,18.0,/new-york-statistics-for-each-scratcher-game
64,2,1636,25000,4.79,1812125.00,Top Prize Claimed,,,2024-11-05,,2025-12-27,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1636,SNOW MUCH FUN MULTIPLIER      ,1512357,544871,4,0,inf,7244190.03,2609932.09,5731833.03,2065061.0899999999,inf,,4.79,-3.448365582874531e-08,7.85,7.769209897224758,0.01045471765092106,0.20876827442247536,0.20876826808794358,-6.3345317879992535e-09,0.1273814796707347,0.12871321707464878,0.0013317374039140684,0.028021484927377834,0.01936022970421475,11.895374460572908,17.21653495383051,9.0,0.39,-0.02918318696766739,0.3931039199488722,-0.02918318696766739,0.31,0.3021495892164316,0.999999982911694,https://edit.nylottery.ny.gov/sites/default/files/2024-09/snowMuchFunMultiplier_1636_1.jpg,,,,12/23/2025,413,70.0,63.666666666666664,54.0,70.33333333333333,,64.5,85.0,14.0,/new-york-statistics-for-each-scratcher-game
65,10,1639,5000 a Week for Life,3.95,8018625.00,,,,2025-01-09,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1639,SET FOR LIFE                  ,12184927,6338498,6,4,6259266.775,48130461.65,25037067.1,35945534.65,18698569.1,6259266.775,0.0,3.95,-3.994078092172101e-09,6.24,6.203122410288862,0.006025860694413325,0.2531645579731843,0.25316456038100277,2.407818444627452e-09,0.16024353012275758,0.16120913531245837,0.0009656051897007911,0.03162540774462176,0.022671862069434487,10.540031032597541,14.702458526818148,7.0,0.63,0.0073247644097287875,0.6266446664858946,0.0073247644097287875,0.54,0.5438953722835993,1.0000000103113733,https://edit.nylottery.ny.gov/sites/default/files/2024-09/setForLife_1639_0.jpg,,,,12/23/2025,348,68.0,57.333333333333336,104.0,96.33333333333333,80.75,81.28333333333333,108.0,19.0,/new-york-statistics-for-each-scratcher-game
66,10,1634,1000000,3.55,2422250.00,Top Prize Claimed,,,2024-11-05,,2026-01-13,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1634,"$1,000,000 HOLIDAY CASH       ",1365869,296010,2,0,inf,4848834.95,1050835.5,3482965.95,754825.5,inf,,3.55,-4.758118659013613e-07,8.54,8.207887221901538,0.040112647069973424,0.2816902748766457,0.28169019603475803,-7.884188768514377e-08,0.11713542087958623,0.12183403267672187,0.004698611797135641,0.05522667477968718,0.025137046503642745,6.035607576181117,13.259211925890806,11.0,0.36,-0.02832101032067496,0.36002607450265744,-0.02832101032067496,0.17,0.16120457715822234,0.9999999225600675,https://edit.nylottery.ny.gov/sites/default/files/2024-09/1milHolidayCash_1634.jpg,,,,12/23/2025,413,40.0,54.0,34.0,43.333333333333336,,42.833333333333336,25.0,5.0,/new-york-statistics-for-each-scratcher-game
67,1,1638,5000,4.8,1504937.50,,,,2024-12-03,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1638,BONUS 5X                      ,3765880,649239,12,1,3116347.1999999997,18076224.0,3116347.1999999997,14310344.0,2467108.1999999997,3116347.1999999997,0.0,4.8,-6.417770130144144e-08,8.28,7.787816930838528,0.06340087051571955,0.20833334670368864,0.20833333333333334,-1.3370355295139191e-08,0.12075003200863062,0.1284056891527788,0.00765565714414819,0.0370781470911395,0.030459971455201636,8.989896849663898,10.94300565205196,11.0,0.36,-0.17181954886833598,0.35817128195287623,-0.17181954886833598,0.13,0.12778127562720862,0.9999999866309062,https://edit.nylottery.ny.gov/sites/default/files/2024-09/bonus5X_1638.jpg,,,,12/23/2025,385,57.666666666666664,46.666666666666664,32.0,52.666666666666664,54.416666666666664,48.68333333333332,34.0,8.0,/new-york-statistics-for-each-scratcher-game
68,10,1640,3000000,3.92,5620862.50,,,,2025-01-07,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1640,BONUS 50X                     ,5740038,2494177,4,2,4888586.92,22500948.96,9777173.84,16760910.96,7282996.84,4888586.92,0.0,3.92,-8.591439747837887e-08,7.76,7.680857106575766,0.01080771503263262,0.2551020627332666,0.2551020517002217,-1.1033044866604058e-08,0.1288017507719256,0.13019380338997272,0.0013920526180471182,0.03868481894293641,0.019062735164455138,8.616614756833613,17.48588028184558,9.0,0.58,0.003408698982044835,0.5843661557384736,0.003408698982044835,0.44,0.44443420053279475,0.9999999667662957,https://edit.nylottery.ny.gov/sites/default/files/2024-09/bonus50X_1640.jpg,,,,12/23/2025,350,53.0,64.33333333333333,97.0,72.66666666666667,68.58333333333333,71.11666666666666,97.0,14.0,/new-york-statistics-for-each-scratcher-game
69,5,1641,1000000,4.1,3397625.00,,,,2025-01-07,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1641,BONUS 20X                     ,3316958,705127,4,1,2891020.6999999997,13599527.799999999,2891020.6999999997,10282569.799999999,2185893.6999999997,2891020.6999999997,0.0,4.1,-2.421290168905582e-07,7.21,6.945642836494902,0.0376407277338067,0.24390249808026232,0.24390245337209154,-4.470817077661948e-08,0.13875241264328853,0.14397515443000333,0.005222741786714807,0.037413243053602184,0.026716168325427336,8.909388612411707,12.476451026757008,9.0,0.56,0.004598219308077243,0.5642095177480613,0.004598219308077243,0.2,0.1983612756273443,0.9999999505127977,https://edit.nylottery.ny.gov/sites/default/files/2024-09/bonus20X_1641.jpg,,,,12/23/2025,350,57.0,52.666666666666664,91.0,52.666666666666664,63.583333333333336,63.383333333333326,79.0,26.0,/new-york-statistics-for-each-scratcher-game
70,2,1642,25000,4.79,1187875.00,,,,2025-01-07,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1642,BONUS 10X                     ,2477436,516979,10,2,1238164.705,11866918.44,2476329.41,9389482.44,1959350.4100000001,1238164.705,0.0,4.79,-1.6556763346089051e-07,8.02,7.77117983657293,0.03151121071552605,0.2087683017886557,0.20876827496406397,-2.6824591742302673e-08,0.12474957891297965,0.1286805891807797,0.003931010267800059,0.02563108101684561,0.015442078193178197,13.004716736033952,21.584532789147197,9.0,0.39,-0.0311920558675897,0.39491319610601017,-0.0311920558675897,0.2,0.19455702303076583,0.9999999661168227,https://edit.nylottery.ny.gov/sites/default/files/2024-09/bonus10X_1642.jpg,,,,12/23/2025,350,73.33333333333333,69.66666666666667,56.0,54.0,53.25,61.25,67.0,11.0,/new-york-statistics-for-each-scratcher-game
71,20,1643,5000000,3.66,4473037.50,,,,2025-02-04,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1643,BONUS 100X                    ,4885828,2354497,4,2,4308729.51,17882130.48,8617459.02,12996302.48,6262962.02,4308729.51,0.0,3.66,-2.3208697865786228e-09,5.79,5.77487267244322,0.0024732716755293963,0.2732240443499644,0.273224051049847,6.699882593164119e-09,0.17273676613953137,0.1731639910905468,0.0004272249510154369,0.02775626189810298,0.016486641435026286,12.009240811033164,20.218114597748034,6.0,0.59,0.00042621838610411604,0.5925978876139707,0.00042621838610411604,0.48,0.4812194509136292,1.0000000228085402,https://edit.nylottery.ny.gov/sites/default/files/2024-09/bonus100X_1643.jpg,,,,12/23/2025,322,70.66666666666667,67.66666666666667,99.0,93.33333333333333,78.91666666666667,81.91666666666667,110.0,13.0,/new-york-statistics-for-each-scratcher-game
72,3,1645,60000,4.12,3396925.00,Top Prize Claimed,,,2025-02-04,,2026-09-11,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1645,BONUS 15X CASHWORD            ,3301068,908049,4,0,inf,13600400.16,3741161.88,10299332.16,2833112.88,inf,,4.12,-2.3522104307488413e-07,7.92,7.529178862009157,0.0515687456332315,0.24271850369444137,0.2427184494573689,-5.4237072472096415e-08,0.126303305310838,0.13281660833504896,0.006513303024210965,0.02924159519762442,0.015440916064366624,11.399143808628986,21.58667943810175,9.0,0.35,-0.028516037258942823,0.3535645752748946,-0.028516037258942823,0.24,0.24108726001269862,0.9999999152076925,https://edit.nylottery.ny.gov/sites/default/files/2025-01/bonus15Xcashword_1645_final.jpg,,,,12/23/2025,322,69.33333333333333,70.0,29.0,51.666666666666664,,54.99999999999999,56.0,4.0,/new-york-statistics-for-each-scratcher-game
73,5,1637,500000,4.02,2058466.67,Top Prize Claimed,,,2024-12-03,,2026-03-28,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1637,"$500,000 YEAR OF THE SNAKE    ",1535267,479538,3,0,inf,6171773.339999999,1927742.7599999998,4636506.339999999,1448204.7599999998,inf,,4.02,-3.942434725831902e-07,6.89,6.724851703502892,0.02486702649433249,0.24875631697602688,0.24875623260933286,-8.436669401978847e-08,0.1450941049165293,0.14870216386766008,0.0036080589511307826,0.0414184502221394,0.033215163537652574,8.047808100148925,10.035217006408812,9.0,0.35,-0.03156940797841926,0.34560952658602656,-0.03156940797841926,0.27,0.259798310234017,0.9999998459479711,https://edit.nylottery.ny.gov/sites/default/files/2024-10/yearOfTheSnake_1637.jpg,,,,12/23/2025,385,48.333333333333336,44.0,23.0,47.666666666666664,,40.75,17.0,8.0,/new-york-statistics-for-each-scratcher-game
74,5,1644,500000,4.13,2058700.00,Top Prize Claimed,,,2025-02-04,,2026-07-01,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1644,LUCKY CASH                    ,1495627,424243,3,0,inf,6176939.51,1752123.5899999999,4681312.51,1327880.5899999999,inf,,4.13,-3.367342369429972e-07,7.22,7.03517393918962,0.026823109723015354,0.24213083213906786,0.24213077059689272,-6.154217513376636e-08,0.13842977918787666,0.14214289634396585,0.003713117156089185,0.04083415781248159,0.0315960463980403,8.162943414468977,10.549384280949223,9.0,0.35,-0.03172678303599207,0.35010042103208505,-0.03172678303599207,0.25,0.24192706382447549,0.9999998993549937,https://edit.nylottery.ny.gov/sites/default/files/2024-10/luckyCash_1644.jpg,,,,12/23/2025,322,49.0,45.333333333333336,25.0,49.333333333333336,,42.16666666666667,22.0,11.0,/new-york-statistics-for-each-scratcher-game
75,10,1646,100,8.33,49.98,,,,2025-03-04,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1646,$50 OR $100                   ,741594,14543,123659,1927,62.86621172807473,6177478.0200000005,121143.19,5435884.0200000005,106600.19,62.86621172807473,0.0,8.33,-1.568391917073102e-06,8.33,8.329999973031066,-1.5651543550632191e-06,0.12004820749032136,0.1200480195963466,-1.8789397475404979e-07,0.12004820749032136,0.1200480195963466,-1.8789397475404979e-07,0.062391259784742054,0.062391259784742054,5.3406666822880835,5.3406666822880835,17.0,0.56,-0.0035420315407311206,0.5597269342842756,-0.0035420315407311206,0.02,0.017999781576158023,0.9999999686926513,https://edit.nylottery.ny.gov/sites/default/files/2024-11/50or100_1646.jpg,,,,12/23/2025,294,39.0,39.0,90.0,18.0,40.583333333333336,45.31666666666667,29.0,6.0,/new-york-statistics-for-each-scratcher-game
76,5,1647,300000,4.28,2459900.00,Top Prize Claimed,,,2025-03-04,,2026-12-09,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1647,BINGO MULTIPLIER              ,2301557,206372,4,0,inf,9850663.96,883272.16,7549106.960000001,676900.16,inf,,4.28,-1.811446203836138e-07,6.51,6.504483499533161,0.0007615336091521122,0.2336449021366012,0.2336448825830302,-1.9553570984598423e-08,0.1536231194920704,0.1537401086607064,0.00011698916863600584,0.030660121028428525,0.026098294101516425,10.871313052289125,12.77102477367608,8.0,0.4,-0.013258501371618256,0.39702039688793483,-0.013258501371618256,0.09,0.08960090518874865,0.9999999917567558,https://edit.nylottery.ny.gov/sites/default/files/2024-11/bingoMultiplier_1647.jpg,,,,12/23/2025,294,68.33333333333333,53.666666666666664,58.0,47.333333333333336,,56.833333333333336,59.0,21.0,/new-york-statistics-for-each-scratcher-game
77,1,1648,3000,4.89,674100.00,,,,2025-03-04,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1648,3-2-WON!                      ,2756643,950646,20,7,664094.1342857142,13479984.27,4648658.9399999995,10723341.27,3698012.9399999995,664094.1342857142,0.0,4.89,-2.0220885452313168e-07,9.45,9.57043328981195,-0.012462473841608812,0.20449901885662486,0.20449898160116511,-3.7255459744978126e-08,0.10580709529502923,0.10448847713765833,-0.0013186181573709016,0.030362429452558296,0.01810678596826588,10.978353508170988,18.408615335229946,11.0,0.38,-0.0836074718952742,0.38143266293196876,-0.0836074718952742,0.31,0.3120296807395818,0.9999999041040079,https://edit.nylottery.ny.gov/sites/default/files/2024-12/3-2-won_ticket.jpg,,,,12/23/2025,294,69.0,66.0,47.0,53.333333333333336,37.75,54.616666666666674,54.0,10.0,/new-york-statistics-for-each-scratcher-game
78,2,1649,10000,5.02,1705302.08,,,,2025-03-28,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1649,CASHWORD                      ,8149165,5334519,24,13,2059945.0292307693,40908808.3,26779285.38,32759643.299999997,21444766.38,2059945.0292307693,0.0,5.02,-1.4190072401748855e-08,8.34,8.185410656070475,0.018532099200519826,0.1992031900777037,0.1992031887118295,-1.3658742192834694e-09,0.11994573417475485,0.1221685804191606,0.002222846244405746,0.0344197755328973,0.028624751672382057,9.684337652875477,11.644891410539676,11.0,0.43,-0.01240055501874174,0.4325961839533804,-0.01240055501874174,0.63,0.6260669566814318,0.9999999870047122,https://edit.nylottery.ny.gov/sites/default/files/2025-01/cashword_1649v2.jpg,,,,12/23/2025,270,62.333333333333336,49.0,73.0,90.33333333333333,69.91666666666667,68.91666666666667,93.0,15.0,/new-york-statistics-for-each-scratcher-game
79,2,1652,21000,4.8,967075.00,Top Prize Claimed,,,2025-04-01,,2026-12-10,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1652,BLACKJACK DOUBLER             ,2014352,338171,10,0,inf,9668889.6,1623220.8,7654537.6,1285049.8,inf,,4.8,-4.928473070394309e-07,8.22,7.7931043654459025,0.05529711220692822,0.20833343600990623,0.20833334626139569,-8.974851053999977e-08,0.12159473145969123,0.1283185689689891,0.006723837509297878,0.02834527995124398,0.018190746048445013,11.759338513856054,18.32263440891796,10.0,0.36,-0.07292223731029548,0.3563417158487451,-0.07292223731029548,0.15,0.14257457556711334,0.9999999130872116,https://edit.nylottery.ny.gov/sites/default/files/2025-02/blackjackDoubler_1652.jpg,,,,12/23/2025,266,69.66666666666667,65.66666666666667,30.0,36.666666666666664,,50.5,42.0,6.0,/new-york-statistics-for-each-scratcher-game
80,5,1651,1000000,4.44,1976400.00,,,,2025-04-01,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1651,NEW YORK MILLIONAIRE          ,1780065,129520,4,1,575068.8,7903488.600000001,575068.8,6123423.600000001,445548.80000000005,575068.8,0.0,4.44,-1.3911378951694932e-06,8.56,7.396384483431456,0.15733669523667607,0.22522553854500685,0.22522524232338936,-2.96221617485104e-07,0.1168209672595241,0.13520119218248955,0.018380224922965455,0.039336502359038336,0.026765178628495034,8.473339171391576,12.451684155191487,11.0,1.32,0.20049879545117308,1.319710016902349,0.20049879545117308,0.07,0.06818834337927868,0.9999998967931468,https://edit.nylottery.ny.gov/sites/default/files/2025-02/newYorkMillionaire_1651.jpg,,,,12/23/2025,266,52.0,52.333333333333336,110.0,18.0,61.583333333333336,58.78333333333334,65.0,23.0,/new-york-statistics-for-each-scratcher-game
81,30,1650,10000000,3.64,6176733.33,,,,2025-04-01,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1650,ULTIMATE CASH                 ,5094645,3333768,3,2,6067457.76,18544507.8,12134915.52,13449862.8,8801147.52,6067457.76,0.0,3.64,-4.285155502720067e-08,3.64,3.639999842972376,2.8790219314802865e-10,0.27472528649768047,0.2747252865767745,7.909400911998432e-11,0.27472528649768047,0.2747252865767745,7.909400911998432e-11,0.05092744992254903,0.05092744992254903,6.545245823245136,6.545245823245136,4.0,0.59,0.000187229137597244,0.5947737994044459,0.000187229137597244,0.67,0.666006825496261,1.000000000545069,https://edit.nylottery.ny.gov/sites/default/files/2025-02/ultimateCash_1650.jpg,,,,12/23/2025,266,41.0,40.0,100.0,99.0,71.75,70.35,95.0,9.0,/new-york-statistics-for-each-scratcher-game
82,1,1653,7000,4.96,1272775.00,,,,2025-03-21,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1653,LUCKY 7'S                     ,5127883,2255738,20,8,1398557.56,25434299.68,11188460.48,20306416.68,8932722.48,1398557.56,0.0,4.96,-4.290134466316202e-08,9.42,9.129570609402622,0.03231309921851777,0.20161291187527147,0.20161290861603853,-3.2592329390901398e-09,0.10610557663878675,0.10953417666435392,0.0034286000255671634,0.03698114917517726,0.026533836529620786,9.013565257480764,12.562442888558493,13.0,0.41,-0.05753791849259943,0.4116894550277697,-0.05753791849259943,0.42,0.4139462218622617,0.9999999873036364,https://edit.nylottery.ny.gov/sites/default/files/2025-02/lucky7s_1653.jpg,,,,12/23/2025,277,58.0,53.0,62.0,80.0,64.75,63.55,80.0,15.0,/new-york-statistics-for-each-scratcher-game
83,10,1654,3000000,4.01,5829633.33,,,,2025-05-06,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1654,MONEY MATCH,4363131,2231049,3,1,8946506.49,17496155.31,8946506.49,13133024.309999999,6715457.49,8946506.49,0.0,4.01,-5.476998206587039e-08,7.23,7.172266089698445,0.008500617089660026,0.24937657226184165,0.24937656302198968,-9.239851966880153e-09,0.13825073162640253,0.13942594815832393,0.0011752165319214025,0.037560897981409894,0.024723914481329677,8.874441915594321,13.482076237288375,9.0,0.49,-0.010616746364647324,0.4899976594214547,-0.010616746364647324,0.49,0.49053911422559054,0.999999961228326,https://edit.nylottery.ny.gov/sites/default/files/2025-02/moneyMatch_1654.jpg,,,,12/23/2025,231,56.666666666666664,55.0,84.0,74.0,64.91666666666667,66.91666666666666,90.0,13.0,/new-york-statistics-for-each-scratcher-game
