Game Number,Game Name,Cost,Longest Losing Streak,Optimal Bankroll,Risk Coefficient,Prize Types,Standard Deviations,Cluster Size,Ticket Number in Cluster,Ticket Outcome,Cluster Number,Cluster Net Outcome,Running Total Tally
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,10,0.0,18,-20.0,-500.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,11,5.0,18,-20.0,-500.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,12,0.0,18,-25.0,-505.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,1,0.0,19,-5.0,-510.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,2,0.0,19,-10.0,-515.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,3,10.0,19,-5.0,-510.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,4,5.0,19,-5.0,-510.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,5,0.0,19,-10.0,-515.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,6,0.0,19,-15.0,-520.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,7,5.0,19,-15.0,-520.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,8,10.0,19,-10.0,-515.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,9,20.0,19,5.0,-500.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,10,0.0,19,0.0,-505.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,11,0.0,19,-5.0,-510.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,12,0.0,19,-10.0,-515.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,1,5.0,20,0.0,-515.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,2,0.0,20,-5.0,-520.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,3,0.0,20,-10.0,-525.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,4,0.0,20,-15.0,-530.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,5,0.0,20,-20.0,-535.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,6,0.0,20,-25.0,-540.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,7,0.0,20,-30.0,-545.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,8,0.0,20,-35.0,-550.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,9,0.0,20,-40.0,-555.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,10,10.0,20,-35.0,-550.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,11,0.0,20,-40.0,-555.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,12,0.0,20,-45.0,-560.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,1,5.0,21,0.0,-560.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,2,5.0,21,0.0,-560.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,3,0.0,21,-5.0,-565.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,4,0.0,21,-10.0,-570.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,5,0.0,21,-15.0,-575.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,6,0.0,21,-20.0,-580.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,7,0.0,21,-25.0,-585.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,8,0.0,21,-30.0,-590.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,9,0.0,21,-35.0,-595.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,10,0.0,21,-40.0,-600.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,11,0.0,21,-45.0,-605.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,12,5.0,21,-45.0,-605.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,1,5.0,22,0.0,-605.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,2,0.0,22,-5.0,-610.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,3,0.0,22,-10.0,-615.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,4,0.0,22,-15.0,-620.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,5,10.0,22,-10.0,-615.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,6,5.0,22,-10.0,-615.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,7,0.0,22,-15.0,-620.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,8,0.0,22,-20.0,-625.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,9,0.0,22,-25.0,-630.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,10,0.0,22,-30.0,-635.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,11,0.0,22,-35.0,-640.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,12,25.0,22,-15.0,-620.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,1,0.0,23,-5.0,-625.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,2,0.0,23,-10.0,-630.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,3,0.0,23,-15.0,-635.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,4,10.0,23,-10.0,-630.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,5,5.0,23,-10.0,-630.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,6,25.0,23,10.0,-610.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,7,0.0,23,5.0,-615.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,8,0.0,23,0.0,-620.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,9,0.0,23,-5.0,-625.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,10,0.0,23,-10.0,-630.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,11,0.0,23,-15.0,-635.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,12,5.0,23,-15.0,-635.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,1,0.0,24,-5.0,-640.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,2,5.0,24,-5.0,-640.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,3,0.0,24,-10.0,-645.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,4,0.0,24,-15.0,-650.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,5,0.0,24,-20.0,-655.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,6,5.0,24,-20.0,-655.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,7,0.0,24,-25.0,-660.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,8,5.0,24,-25.0,-660.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,9,0.0,24,-30.0,-665.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,10,0.0,24,-35.0,-670.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,11,0.0,24,-40.0,-675.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,12,0.0,24,-45.0,-680.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,1,0.0,25,-5.0,-685.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,2,0.0,25,-10.0,-690.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,3,5.0,25,-10.0,-690.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,4,20.0,25,5.0,-675.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,5,0.0,25,0.0,-680.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,6,0.0,25,-5.0,-685.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,7,5.0,25,-5.0,-685.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,8,0.0,25,-10.0,-690.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,9,0.0,25,-15.0,-695.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,10,5.0,25,-15.0,-695.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,11,0.0,25,-20.0,-700.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,12,0.0,25,-25.0,-705.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,1,20.0,26,15.0,-690.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,2,5.0,26,15.0,-690.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,3,0.0,26,10.0,-695.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,4,0.0,26,5.0,-700.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,5,5.0,26,5.0,-700.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,6,0.0,26,0.0,-705.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,7,0.0,26,-5.0,-710.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,8,0.0,26,-10.0,-715.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,9,5.0,26,-10.0,-715.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,10,0.0,26,-15.0,-720.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,11,0.0,26,-20.0,-725.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,12,0.0,26,-25.0,-730.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,1,0.0,27,-5.0,-735.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,2,0.0,27,-10.0,-740.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,3,5.0,27,-10.0,-740.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,4,0.0,27,-15.0,-745.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,5,5.0,27,-15.0,-745.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,6,0.0,27,-20.0,-750.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,7,0.0,27,-25.0,-755.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,8,0.0,27,-30.0,-760.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,9,0.0,27,-35.0,-765.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,10,0.0,27,-40.0,-770.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,11,0.0,27,-45.0,-775.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,12,0.0,27,-50.0,-780.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,1,10.0,28,5.0,-775.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,2,5.0,28,5.0,-775.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,3,0.0,28,0.0,-780.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,4,0.0,28,-5.0,-785.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,5,0.0,28,-10.0,-790.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,6,0.0,28,-15.0,-795.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,7,0.0,28,-20.0,-800.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,8,0.0,28,-25.0,-805.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,9,0.0,28,-30.0,-810.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,10,0.0,28,-35.0,-815.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,11,5.0,28,-35.0,-815.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,12,0.0,28,-40.0,-820.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,1,0.0,29,-5.0,-825.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,2,5.0,29,-5.0,-825.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,3,0.0,29,-10.0,-830.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,4,0.0,29,-15.0,-835.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,5,0.0,29,-20.0,-840.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,6,10.0,29,-15.0,-835.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,7,0.0,29,-20.0,-840.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,8,0.0,29,-25.0,-845.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,9,0.0,29,-30.0,-850.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,10,5.0,29,-30.0,-850.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,11,0.0,29,-35.0,-855.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,12,0.0,29,-40.0,-860.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,1,5.0,30,0.0,-860.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,2,0.0,30,-5.0,-865.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,3,10.0,30,0.0,-860.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,4,10.0,30,5.0,-855.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,5,20.0,30,20.0,-840.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,6,5.0,30,20.0,-840.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,7,0.0,30,15.0,-845.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,8,0.0,30,10.0,-850.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,9,0.0,30,5.0,-855.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,10,0.0,30,0.0,-860.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,11,10.0,30,5.0,-855.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,12,5.0,30,5.0,-855.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,1,0.0,31,-5.0,-860.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,2,0.0,31,-10.0,-865.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,3,0.0,31,-15.0,-870.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,4,10.0,31,-10.0,-865.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,5,0.0,31,-15.0,-870.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,6,5.0,31,-15.0,-870.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,7,5.0,31,-15.0,-870.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,8,0.0,31,-20.0,-875.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,9,0.0,31,-25.0,-880.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,10,0.0,31,-30.0,-885.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,11,0.0,31,-35.0,-890.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,12,5.0,31,-35.0,-890.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,1,5.0,32,0.0,-890.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,2,10.0,32,5.0,-885.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,3,0.0,32,0.0,-890.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,4,20.0,32,15.0,-875.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,5,0.0,32,10.0,-880.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,6,5.0,32,10.0,-880.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,7,0.0,32,5.0,-885.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,8,0.0,32,0.0,-890.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,9,0.0,32,-5.0,-895.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,10,10.0,32,0.0,-890.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,11,10.0,32,5.0,-885.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,12,0.0,32,0.0,-890.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,1,0.0,33,-5.0,-895.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,2,0.0,33,-10.0,-900.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,3,0.0,33,-15.0,-905.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,4,0.0,33,-20.0,-910.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,5,0.0,33,-25.0,-915.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,6,0.0,33,-30.0,-920.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,7,0.0,33,-35.0,-925.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,8,0.0,33,-40.0,-930.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,9,0.0,33,-45.0,-935.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,10,5.0,33,-45.0,-935.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,11,0.0,33,-50.0,-940.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,12,0.0,33,-55.0,-945.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,1,0.0,34,-5.0,-950.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,2,0.0,34,-10.0,-955.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,3,0.0,34,-15.0,-960.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,4,0.0,34,-20.0,-965.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,5,5.0,34,-20.0,-965.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,6,10.0,34,-15.0,-960.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,7,0.0,34,-20.0,-965.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,8,25.0,34,0.0,-945.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,9,0.0,34,-5.0,-950.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,10,0.0,34,-10.0,-955.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,11,5.0,34,-10.0,-955.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,12,40.0,34,25.0,-920.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,1,0.0,35,-5.0,-925.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,2,0.0,35,-10.0,-930.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,3,0.0,35,-15.0,-935.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,4,0.0,35,-20.0,-940.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,5,10.0,35,-15.0,-935.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,6,0.0,35,-20.0,-940.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,7,10.0,35,-15.0,-935.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,8,5.0,35,-15.0,-935.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,9,0.0,35,-20.0,-940.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,10,0.0,35,-25.0,-945.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,11,5.0,35,-25.0,-945.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,12,10.0,35,-20.0,-940.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,1,5.0,36,0.0,-940.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,2,5.0,36,0.0,-940.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,3,5.0,36,0.0,-940.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,4,0.0,36,-5.0,-945.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,5,0.0,36,-10.0,-950.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,6,0.0,36,-15.0,-955.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,7,0.0,36,-20.0,-960.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,8,0.0,36,-25.0,-965.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,9,0.0,36,-30.0,-970.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,10,0.0,36,-35.0,-975.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,11,0.0,36,-40.0,-980.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,12,0.0,36,-45.0,-985.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,1,0.0,37,-5.0,-990.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,2,0.0,37,-10.0,-995.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,3,5.0,37,-10.0,-995.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,4,0.0,37,-15.0,-1000.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,5,5.0,37,-15.0,-1000.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,6,0.0,37,-20.0,-1005.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,7,0.0,37,-25.0,-1010.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,8,0.0,37,-30.0,-1015.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,9,20.0,37,-15.0,-1000.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,10,0.0,37,-20.0,-1005.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,11,0.0,37,-25.0,-1010.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,12,0.0,37,-30.0,-1015.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,1,0.0,38,-5.0,-1020.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,2,25.0,38,15.0,-1000.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,3,0.0,38,10.0,-1005.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,4,0.0,38,5.0,-1010.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,5,0.0,38,0.0,-1015.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,6,10.0,38,5.0,-1010.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,7,0.0,38,0.0,-1015.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,8,5.0,38,0.0,-1015.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,9,0.0,38,-5.0,-1020.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,10,0.0,38,-10.0,-1025.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,11,0.0,38,-15.0,-1030.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,12,0.0,38,-20.0,-1035.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,1,0.0,39,-5.0,-1040.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,2,5.0,39,-5.0,-1040.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,3,0.0,39,-10.0,-1045.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,4,0.0,39,-15.0,-1050.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,5,0.0,39,-20.0,-1055.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,6,0.0,39,-25.0,-1060.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,7,0.0,39,-30.0,-1065.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,8,0.0,39,-35.0,-1070.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,9,0.0,39,-40.0,-1075.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,10,5.0,39,-40.0,-1075.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,11,0.0,39,-45.0,-1080.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,12,0.0,39,-50.0,-1085.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,1,0.0,40,-5.0,-1090.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,2,25.0,40,15.0,-1070.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,3,0.0,40,10.0,-1075.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,4,0.0,40,5.0,-1080.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,5,0.0,40,0.0,-1085.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,6,5.0,40,0.0,-1085.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,7,0.0,40,-5.0,-1090.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,8,10.0,40,0.0,-1085.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,9,5.0,40,0.0,-1085.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,10,0.0,40,-5.0,-1090.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,11,0.0,40,-10.0,-1095.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,12,0.0,40,-15.0,-1100.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,1,5.0,41,0.0,-1100.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,2,0.0,41,-5.0,-1105.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,3,0.0,41,-10.0,-1110.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,4,5.0,41,-10.0,-1110.0
1444,Cactus Crossword,5.0,9,67.5,1.5,profit,2,12,5,5.0,41,-10.0,-1110.0
